"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"14","chr1",110891917,110893383,1467,"*","Promoter",1,110894309,110899851,5543,1,"963","ENST00000497404.1",-926
"15","chr1",110894875,110895187,313,"*","Promoter",1,110894309,110899851,5543,1,"963","ENST00000497404.1",566
"16","chr1",110896523,110896745,223,"*","Promoter",1,110897670,110899316,1647,1,"963","ENST00000464329.1",-925
"17","chr1",110897074,110897589,516,"*","Promoter",1,110897670,110899316,1647,1,"963","ENST00000464329.1",-81
"18","chr1",111648568,111648909,342,"*","Exon (ENST00000443599.2/ENST00000443599.2, exon 1 of 1)",1,111627469,111712696,85228,1,"5906","ENST00000494982.1",21099
"19","chr1",111679370,111679618,249,"*","Intron (ENST00000356415.5/5906, intron 1 of 7)",1,111627469,111712696,85228,1,"5906","ENST00000494982.1",51901
"20","chr1",112629789,112630223,435,"*","Intron (ENST00000485542.5/829, intron 1 of 2)",1,112541794,112620825,79032,2,"54879","ENST00000463235.5",-8964
"21","chr1",112630569,112630786,218,"*","Intron (ENST00000485542.5/829, intron 1 of 2)",1,112541794,112620825,79032,2,"54879","ENST00000463235.5",-9744
"22","chr1",112635006,112635552,547,"*","Intron (ENST00000485542.5/829, intron 1 of 2)",1,112541794,112620825,79032,2,"54879","ENST00000463235.5",-14181
"23","chr1",112636799,112637083,285,"*","Intron (ENST00000485542.5/829, intron 1 of 2)",1,112541794,112620825,79032,2,"54879","ENST00000463235.5",-15974
"24","chr1",112644949,112645307,359,"*","Intron (ENST00000485542.5/829, intron 1 of 2)",1,112659329,112670170,10842,1,"829","ENST00000466066.1",-14022
"25","chr1",112686388,112686737,350,"*","Intron (ENST00000413052.6/4343, intron 2 of 20)",1,112693716,112700699,6984,1,"4343","ENST00000687333.1",-6979
"26","chr1",112713475,112713745,271,"*","5' UTR",1,112709994,112715255,5262,2,"333926","ENST00000471106.5",1510
"27","chr1",11287043,11287489,447,"*","3' UTR",1,11273934,11296049,22116,1,"29914","ENST00000483738.1",13109
"28","chr1",114081241,114081451,211,"*","Distal Intergenic",1,114089292,114152440,63149,2,"148281","ENST00000607941.5",70989
"29","chr1",114749846,114750237,392,"*","5' UTR",1,114737988,114746859,8872,2,"7812","ENST00000534389.2",-2987
"30","chr1",114751816,114752317,502,"*","Intron (ENST00000339438.10/7812, intron 1 of 18)",1,114737988,114746859,8872,2,"7812","ENST00000534389.2",-4957
"31","chr1",114753450,114753712,263,"*","Intron (ENST00000339438.10/7812, intron 1 of 18)",1,114716916,114757933,41018,2,"7812","ENST00000689989.1",4221
"32","chr1",115113009,115113424,416,"*","Distal Intergenic",1,115099580,115102686,3107,1,"105378916","ENST00000448680.2",13429
"33","chr1",117069636,117069866,231,"*","Intron (ENST00000369466.9/8458, intron 3 of 22)",1,117075295,117076389,1095,1,"8458","ENST00000469638.1",-5429
"34","chr1",117563127,117563404,278,"*","Distal Intergenic",1,117604624,117605685,1062,2,"100996263","ENST00000456126.1",42281
"35","chr1",117588153,117588428,276,"*","Distal Intergenic",1,117604624,117605685,1062,2,"100996263","ENST00000456126.1",17257
"36","chr1",11841310,11841564,255,"*","Promoter",1,11841017,11847684,6668,1,"100379251","ENST00000446542.5",293
"37","chr1",11924382,11924997,616,"*","Intron (ENST00000376572.8/90231, intron 1 of 2)",1,11920183,11926403,6221,2,"90231","ENST00000616327.1",1406
"38","chr1",119782788,119783019,232,"*","Distal Intergenic",1,119748384,119768905,20522,2,"3158","ENST00000544913.2",-13883
"39","chr1",119795322,119795647,326,"*","Intron (ENST00000256585.10/83998, intron 5 of 5)",1,119794413,119808805,14393,2,"83998","ENST00000530654.1",13158
"40","chr1",12174651,12175003,353,"*","Intron (ENST00000376259.7/7133, intron 1 of 9)",1,12167003,12209228,42226,1,"7133","ENST00000492361.1",7648
"41","chr1",12175610,12175894,285,"*","Intron (ENST00000376259.7/7133, intron 1 of 9)",1,12167003,12209228,42226,1,"7133","ENST00000492361.1",8607
"42","chr1",12181451,12181689,239,"*","Intron (ENST00000376259.7/7133, intron 1 of 9)",1,12191713,12191773,61,1,"100616438","ENST00000584158.1",-10024
"43","chr1",12185798,12186655,858,"*","Intron (ENST00000376259.7/7133, intron 1 of 9)",1,12191713,12191773,61,1,"100616438","ENST00000584158.1",-5058
"44","chr1",12433360,12433779,420,"*","Intron (ENST00000620676.6/55187, intron 65 of 69)",1,12409838,12416827,6990,1,"55187","ENST00000481484.1",23522
"45","chr1",12435925,12436419,495,"*","Intron (ENST00000620676.6/55187, intron 65 of 69)",1,12409838,12416827,6990,1,"55187","ENST00000481484.1",26087
"46","chr1",12450992,12451456,465,"*","Intron (ENST00000620676.6/55187, intron 65 of 69)",1,12464940,12512047,47108,1,"55187","ENST00000543766.2",-13484
"47","chr1",12513529,12513769,241,"*","Distal Intergenic",1,12507246,12507397,152,1,"677885","ENST00000459326.1",6283
"48","chr1",12593804,12594235,432,"*","Intron (ENST00000616661.5/9249, intron 1 of 5)",1,12578718,12596308,17591,2,"9249","ENST00000430996.2",2073
"49","chr1",1271276,1271690,415,"*","5' UTR",1,1267862,1273471,5610,2,"118424","ENST00000488418.2",1781
"50","chr1",13464710,13464985,276,"*","Distal Intergenic",1,13513220,13516270,3051,1,"107984918","ENST00000563570.1",-48235
"51","chr1",13754673,13754969,297,"*","Intron (ENST00000311066.10/7799, intron 6 of 9)",1,13749436,13823419,73984,1,"7799","ENST00000505823.5",5237
"52","chr1",13764983,13765457,475,"*","Intron (ENST00000311066.10/7799, intron 6 of 9)",1,13771726,13778463,6738,1,"7799","ENST00000487453.1",-6269
"53","chr1",13770957,13771339,383,"*","Promoter",1,13771726,13778463,6738,1,"7799","ENST00000487453.1",-387
"54","chr1",13781703,13782064,362,"*","Exon (ENST00000311066.10/7799, exon 8 of 10)",1,13771726,13778463,6738,1,"7799","ENST00000487453.1",9977
"55","chr1",147252222,147252829,608,"*","5' UTR",1,147243140,147295689,52550,1,"9557","ENST00000431239.6",9082
"56","chr1",150575395,150575769,375,"*","Promoter",1,150560895,150574552,13658,2,"574406","ENST00000617352.1",-843
"57","chr1",150578191,150578977,787,"*","Promoter",1,150574176,150579477,5302,2,"4170","ENST00000464132.2",500
"58","chr1",151056354,151056695,342,"*","5' UTR",1,151052114,151059574,7461,2,"56882","ENST00000483763.5",2879
"59","chr1",151217069,151217272,204,"*","Intron (ENST00000447555.5/8394, intron 1 of 3)",1,151213517,151231801,18285,1,"8394","ENST00000418435.1",3552
"60","chr1",151308471,151308896,426,"*","Intron (ENST00000368874.8/5298, intron 2 of 10)",1,151303354,151306433,3080,2,"5298","ENST00000460323.1",-2038
"61","chr1",151318879,151319125,247,"*","Intron (ENST00000368874.8/5298, intron 1 of 10)",1,151315640,151327377,11738,2,"5298","ENST00000438243.2",8252
"62","chr1",151400466,151400929,464,"*","Promoter",1,151400901,151401937,1037,1,"5692","ENST00000466425.1",0
"63","chr1",151452477,151452753,277,"*","Intron (ENST00000358476.7/23126, intron 1 of 16)",1,151430672,151455057,24386,2,"23126","ENST00000533461.5",2304
"64","chr1",151837244,151837752,509,"*","Distal Intergenic",1,151837818,151839820,2003,2,"100191040","ENST00000694868.1",2068
"65","chr1",153954437,153955091,655,"*","Promoter",1,153947675,153954989,7315,2,"200186","ENST00000461638.6",0
"66","chr1",153955993,153956494,502,"*","Intron (ENST00000303569.10/200186, intron 1 of 9)",1,153947675,153954989,7315,2,"200186","ENST00000461638.6",-1004
"67","chr1",154177237,154179375,2139,"*","Promoter",1,154157583,154178183,20601,2,"7170","ENST00000302206.9",0
"68","chr1",154179547,154179793,247,"*","Intron (ENST00000611659.4/7170, intron 1 of 6)",1,154157583,154178183,20601,2,"7170","ENST00000302206.9",-1364
"69","chr1",154179870,154180479,610,"*","Intron (ENST00000611659.4/7170, intron 1 of 6)",1,154157583,154178183,20601,2,"7170","ENST00000302206.9",-1687
"70","chr1",154180973,154181544,572,"*","Intron (ENST00000611659.4/7170, intron 1 of 6)",1,154157190,154183042,25853,2,"7170","ENST00000651873.1",1498
"71","chr1",154239288,154239516,229,"*","Intron (ENST00000343815.10/9898, intron 8 of 24)",1,154242930,154251100,8171,1,"9898","ENST00000466173.1",-3414
"72","chr1",15424654,15425017,364,"*","Intron (ENST00000375980.9/79180, intron 1 of 3)",1,15438442,15449242,10801,1,"11330","ENST00000375943.6",-13425
"73","chr1",154549221,154549782,562,"*","3' UTR",1,154551223,154551801,579,2,"55585","ENST00000476612.1",2019
"74","chr1",154584012,154584447,436,"*","3' UTR",1,154582077,154587767,5691,2,"103","ENST00000492630.2",3320
"75","chr1",154587905,154588343,439,"*","Promoter",1,154582077,154587767,5691,2,"103","ENST00000492630.2",-138
"76","chr1",154589720,154590016,297,"*","3' UTR",1,154585993,154588602,2610,2,"103","ENST00000534279.1",-1118
"77","chr1",154597429,154597703,275,"*","Intron (ENST00000647682.2/103, intron 4 of 13)",1,154582077,154599446,17370,2,"103","ENST00000681429.1",1743
"78","chr1",154599308,154599909,602,"*","Promoter",1,154582077,154599446,17370,2,"103","ENST00000681429.1",0
"79","chr1",154600960,154602317,1358,"*","5' UTR",1,154582077,154599446,17370,2,"103","ENST00000681429.1",-1514
"80","chr1",154602401,154605225,2825,"*","Promoter",1,154602204,154606018,3815,2,"103","ENST00000526905.2",793
"81","chr1",154826423,154826736,314,"*","Intron (ENST00000271915.9/3782, intron 1 of 7)",1,154707426,154859843,152418,2,"3782","ENST00000361147.8",33107
"82","chr1",154838980,154839312,333,"*","Intron (ENST00000271915.9/3782, intron 1 of 7)",1,154707426,154859843,152418,2,"3782","ENST00000361147.8",20531
"83","chr1",155006904,155007161,258,"*","Intron (ENST00000417934.6/51043, intron 1 of 4)",1,155002845,155014719,11875,1,"51043","ENST00000483226.1",4059
"84","chr1",155558638,155559129,492,"*","Intron (ENST00000368346.7/55870, intron 1 of 27)",1,155562026,155563944,1919,1,"645676","ENST00000456633.2",-2897
"85","chr1",155676584,155676930,347,"*","3' UTR",1,155660740,155675074,14335,2,"55249","ENST00000488784.5",-1510
"86","chr1",155920763,155921112,350,"*","Promoter",1,155919909,155920045,137,2,"677823","ENST00000384744.1",-718
"87","chr1",155931494,155932022,529,"*","Intron (ENST00000368320.7/22889, intron 2 of 12)",1,155921385,155934373,12989,2,"22889","ENST00000368319.3",2351
"88","chr1",155966924,155967552,629,"*","Promoter",1,155963127,155966479,3353,2,"9181","ENST00000470874.5",-445
"89","chr1",155967632,155967835,204,"*","Intron (ENST00000313695.11/9181, intron 2 of 21)",1,155963127,155966479,3353,2,"9181","ENST00000470874.5",-1153
"90","chr1",155974404,155974828,425,"*","Intron (ENST00000313695.11/9181, intron 1 of 21)",1,155946922,155972349,25428,2,"9181","ENST00000696601.1",-2055
"91","chr1",156465256,156465573,318,"*","3' UTR",1,156404253,156456613,52361,2,"10485","ENST00000673141.1",-8643
"92","chr1",156475962,156476191,230,"*","Intron (ENST00000464356.6/4209, intron 6 of 9)",1,156476929,156479780,2852,2,"4209","ENST00000493077.1",3589
"93","chr1",1565586,1566045,460,"*","Intron (ENST00000291386.4/29101, intron 1 of 4)",1,1560848,1574584,13737,2,"29101","ENST00000359060.5",8539
"94","chr1",156655188,156655453,266,"*","Intron (ENST00000329117.10/63827, intron 8 of 13)",1,156656729,156659532,2804,1,"63827","ENST00000496038.1",-1276
"95","chr1",156656457,156656706,250,"*","Promoter",1,156656729,156659532,2804,1,"63827","ENST00000496038.1",-23
"96","chr1",156657913,156658219,307,"*","Exon (ENST00000329117.10/63827, exon 12 of 14)",1,156656729,156659532,2804,1,"63827","ENST00000496038.1",1184
"97","chr1",1566880,1567529,650,"*","Intron (ENST00000291386.4/29101, intron 1 of 4)",1,1560848,1574584,13737,2,"29101","ENST00000359060.5",7055
"98","chr1",156690342,156690694,353,"*","Exon (ENST00000441272.2/ENST00000441272.2, exon 2 of 2)",1,156668763,156677407,8645,2,"10763","ENST00000368223.4",-12935
"99","chr1",156725245,156725899,655,"*","Promoter",1,156721891,156725867,3977,2,"81875","ENST00000472824.2",0
"100","chr1",1567981,1568239,259,"*","Intron (ENST00000291386.4/29101, intron 1 of 4)",1,1560848,1574584,13737,2,"29101","ENST00000359060.5",6345
"101","chr1",156839167,156839401,235,"*","Intron (ENST00000489021.6/4914, intron 1 of 2)",1,156837209,156881850,44642,1,"4914","ENST00000530298.5",1958
"102","chr1",1569191,1570066,876,"*","Intron (ENST00000291386.4/29101, intron 1 of 4)",1,1560848,1574584,13737,2,"29101","ENST00000359060.5",4518
"103","chr1",157587305,157587538,234,"*","Exon (ENST00000271532.2/83417, exon 5 of 12)",1,157574821,157589251,14431,2,"83417","ENST00000448509.6",1713
"104","chr1",157992451,157992676,226,"*","Promoter",1,157993273,158096051,102779,1,"55243","ENST00000360089.8",-597
"105","chr1",158126401,158126692,292,"*","Distal Intergenic",1,158127287,158128301,1015,2,"117981789","ENST00000672824.1",1609
"106","chr1",15872935,15873498,564,"*","Promoter",1,15873502,15876711,3210,1,"23013","ENST00000471538.1",-4
"107","chr1",15876353,15876619,267,"*","Promoter",1,15876576,15920906,44331,1,"23013","ENST00000442985.1",0
"108","chr1",159023514,159024016,503,"*","Intron (ENST00000368131.8/3428, intron 6 of 10)",1,159015673,159020529,4857,1,"3428","ENST00000474473.1",7841
"109","chr1",159031123,159031628,506,"*","Promoter",1,159032504,159055128,22625,1,"3428","ENST00000562225.1",-876
"110","chr1",15955651,15955919,269,"*","Intron (ENST00000375743.9/7709, intron 2 of 15)",1,15945933,15952973,7041,2,"7709","ENST00000494020.1",-2678
"111","chr1",160117303,160117614,312,"*","Intron (ENST00000472488.5/477, intron 1 of 19)",1,160115777,160141545,25769,1,"477","ENST00000392233.7",1526
"112","chr1",160684041,160684316,276,"*","3' UTR",1,160683519,160711803,28285,2,"962","ENST00000368045.3",27487
"113","chr1",160690367,160690594,228,"*","Intron (ENST00000621431.3/ENST00000621431.3, intron 4 of 4)",1,160683519,160711803,28285,2,"962","ENST00000368045.3",21209
"114","chr1",160703224,160703971,748,"*","Intron (ENST00000368046.8/962, intron 1 of 3)",1,160683519,160711803,28285,2,"962","ENST00000368045.3",7832
"115","chr1",161066097,161066482,386,"*","Intron (ENST00000461003.5/257106, intron 1 of 9)",1,161046948,161069666,22719,2,"257106","ENST00000368016.7",3184
"116","chr1",161066942,161067229,288,"*","Intron (ENST00000461003.5/257106, intron 1 of 9)",1,161046948,161069666,22719,2,"257106","ENST00000368016.7",2437
"117","chr1",161067623,161068050,428,"*","Intron (ENST00000461003.5/257106, intron 1 of 9)",1,161046948,161069666,22719,2,"257106","ENST00000368016.7",1616
"118","chr1",1614145,1614438,294,"*","Exon (ENST00000607222.1/ENST00000607222.1, exon 1 of 1)",1,1615454,1630604,15151,1,"142678","ENST00000479659.5",-1016
"119","chr1",162071176,162071575,400,"*","Intron (ENST00000361897.10/9722, intron 1 of 9)",1,162070090,162367492,297403,1,"9722","ENST00000430120.3",1086
"120","chr1",16372631,16373174,544,"*","Intron (ENST00000475078.1/26099, intron 2 of 2)",1,16367711,16395273,27563,1,"26099","ENST00000472461.1",4920
"121","chr1",16373882,16374710,829,"*","Intron (ENST00000475078.1/26099, intron 2 of 2)",1,16367711,16395273,27563,1,"26099","ENST00000472461.1",6171
"122","chr1",16376823,16377444,622,"*","Intron (ENST00000475078.1/26099, intron 2 of 2)",1,16367711,16395273,27563,1,"26099","ENST00000472461.1",9112
"123","chr1",16379462,16379763,302,"*","Intron (ENST00000475078.1/26099, intron 2 of 2)",1,16367711,16395273,27563,1,"26099","ENST00000472461.1",11751
"124","chr1",16380059,16380286,228,"*","Intron (ENST00000475078.1/26099, intron 2 of 2)",1,16367711,16395273,27563,1,"26099","ENST00000472461.1",12348
"125","chr1",16385565,16386087,523,"*","Intron (ENST00000475078.1/26099, intron 2 of 2)",1,16367711,16395273,27563,1,"26099","ENST00000472461.1",17854
"126","chr1",16390715,16392068,1354,"*","3' UTR",1,16387117,16403974,16858,2,"374955","ENST00000491418.5",11906
"127","chr1",164962974,164963181,208,"*","Distal Intergenic",1,164909152,164912453,3302,2,"107985451","ENST00000701347.1",-50521
"128","chr1",167641010,167641286,277,"*","Intron (ENST00000537350.5/92241, intron 1 of 5)",1,167630266,167641741,11476,1,"92241","ENST00000461790.1",10744
"129","chr1",167653649,167653900,252,"*","Intron (ENST00000537350.5/92241, intron 1 of 5)",1,167630266,167641741,11476,1,"92241","ENST00000461790.1",23383
"130","chr1",167663254,167663633,380,"*","Exon (ENST00000472038.1/92241, exon 2 of 2)",1,167630266,167641741,11476,1,"92241","ENST00000461790.1",32988
"131","chr1",167724156,167724605,450,"*","Intron (ENST00000464954.1/9019, intron 1 of 1)",1,167722152,167787844,65693,1,"9019","ENST00000474859.5",2004
"132","chr1",168230056,168230687,632,"*","Intron (ENST00000471981.1/375035, intron 2 of 6)",1,168226008,168243140,17133,1,"375035","ENST00000630869.1",4048
"133","chr1",168232170,168232792,623,"*","Intron (ENST00000471981.1/375035, intron 4 of 6)",1,168226008,168243140,17133,1,"375035","ENST00000630869.1",6162
"134","chr1",168243347,168243796,450,"*","3' UTR",1,168245788,168247204,1417,2,"84832","ENST00000604892.1",3408
"135","chr1",168250703,168250961,259,"*","3' UTR",1,168245565,168247343,1779,2,"84832","ENST00000358576.4",-3360
"136","chr1",171488258,171488833,576,"*","Intron (ENST00000647382.2/23215, intron 1 of 34)",1,171485596,171515859,30264,1,"23215","ENST00000467601.1",2662
"137","chr1",171498266,171499214,949,"*","Intron (ENST00000647382.2/23215, intron 1 of 34)",1,171509560,171515796,6237,1,"23215","ENST00000463586.1",-10346
"138","chr1",171500423,171500751,329,"*","Intron (ENST00000647382.2/23215, intron 1 of 34)",1,171509560,171515796,6237,1,"23215","ENST00000463586.1",-8809
"139","chr1",171500860,171501589,730,"*","Intron (ENST00000647382.2/23215, intron 1 of 34)",1,171509560,171515796,6237,1,"23215","ENST00000463586.1",-7971
"140","chr1",171501899,171502586,688,"*","Intron (ENST00000647382.2/23215, intron 1 of 34)",1,171509560,171515796,6237,1,"23215","ENST00000463586.1",-6974
"141","chr1",171502966,171503235,270,"*","Intron (ENST00000647382.2/23215, intron 1 of 34)",1,171509560,171515796,6237,1,"23215","ENST00000463586.1",-6325
"142","chr1",171503567,171504065,499,"*","Intron (ENST00000647382.2/23215, intron 1 of 34)",1,171509560,171515796,6237,1,"23215","ENST00000463586.1",-5495
"143","chr1",171508447,171508669,223,"*","Promoter",1,171509560,171515796,6237,1,"23215","ENST00000463586.1",-891
"144","chr1",171510063,171510453,391,"*","Promoter",1,171509560,171515796,6237,1,"23215","ENST00000463586.1",503
"145","chr1",171511839,171512275,437,"*","Promoter",1,171512032,171593511,81480,1,"23215","ENST00000426496.6",0
"146","chr1",171512877,171513248,372,"*","Promoter",1,171512032,171593511,81480,1,"23215","ENST00000426496.6",845
"147","chr1",172545465,172545668,204,"*","Intron (ENST00000367723.8/51430, intron 2 of 22)",1,172553330,172570796,17467,1,"51430","ENST00000608804.1",-7662
"148","chr1",174018385,174018907,523,"*","Intron (ENST00000367696.7/149041, intron 1 of 19)",1,173931084,174022357,91274,2,"149041","ENST00000367696.7",3450
"149","chr1",174209107,174209784,678,"*","Intron (ENST00000357444.10/9910, intron 1 of 13)",1,174220712,174231245,10534,1,"9910","ENST00000487987.1",-10928
"150","chr1",17429101,17429791,691,"*","Exon (ENST00000375436.9/55920, exon 3 of 13)",1,17408676,17438561,29886,2,"55920","ENST00000375433.3",8770
"151","chr1",17433392,17433601,210,"*","Intron (ENST00000375436.9/55920, intron 2 of 12)",1,17408676,17438561,29886,2,"55920","ENST00000375433.3",4960
"152","chr1",17437184,17437443,260,"*","Intron (ENST00000375436.9/55920, intron 2 of 12)",1,17408676,17438561,29886,2,"55920","ENST00000375433.3",1118
"153","chr1",174472584,174472792,209,"*","Intron (ENST00000357444.10/9910, intron 13 of 13)",1,174447964,174449545,1582,1,"9293","ENST00000367685.5",24620
"154","chr1",174785549,174785848,300,"*","Intron (ENST00000251507.8/9910, intron 18 of 20)",1,174799932,174995308,195377,1,"9910","ENST00000489615.5",-14084
"155","chr1",174829898,174830228,331,"*","Intron (ENST00000251507.8/9910, intron 19 of 20)",1,174799932,174995308,195377,1,"9910","ENST00000489615.5",29966
"156","chr1",1796093,1796596,504,"*","Intron (ENST00000610897.4/2782, intron 6 of 10)",1,1787987,1794197,6211,2,"2782","ENST00000461893.5",-1896
"157","chr1",17962337,17962692,356,"*","Distal Intergenic",1,18015712,18045612,29901,1,"105376812","ENST00000641892.1",-53020
"158","chr1",1800468,1800692,225,"*","Intron (ENST00000610897.4/2782, intron 6 of 10)",1,1787987,1794197,6211,2,"2782","ENST00000461893.5",-6271
"159","chr1",1800842,1801227,386,"*","Intron (ENST00000610897.4/2782, intron 6 of 10)",1,1787987,1794197,6211,2,"2782","ENST00000461893.5",-6645
"160","chr1",18014263,18014745,483,"*","Promoter",1,18015712,18045612,29901,1,"105376812","ENST00000641892.1",-967
"161","chr1",1801443,1802129,687,"*","Intron (ENST00000610897.4/2782, intron 6 of 10)",1,1787987,1794197,6211,2,"2782","ENST00000461893.5",-7246
"162","chr1",180225845,180226130,286,"*","Distal Intergenic",1,180230264,180278984,48721,1,"89884","ENST00000263726.4",-4134
"163","chr1",181092940,181093474,535,"*","Downstream (<=300bp)",1,181088700,181092900,4201,1,"51278","ENST00000367577.7",4240
"164","chr1",181487720,181487993,274,"*","Intron (ENST00000524607.6/777, intron 3 of 11)",1,181483763,181656553,172791,1,"777","ENST00000700187.1",3957
"165","chr1",1826386,1826761,376,"*","Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1804526,1832285,27760,2,"2782","ENST00000437146.1",5524
"166","chr1",1827147,1827644,498,"*","Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1804526,1832285,27760,2,"2782","ENST00000437146.1",4641
"167","chr1",182840493,182841049,557,"*","Promoter",1,182839734,182854142,14409,1,"1660","ENST00000483416.1",759
"168","chr1",182841457,182841902,446,"*","Intron (ENST00000367549.4/1660, intron 1 of 27)",1,182839734,182854142,14409,1,"1660","ENST00000483416.1",1723
"169","chr1",182843557,182844128,572,"*","Intron (ENST00000367549.4/1660, intron 3 of 27)",1,182839734,182854142,14409,1,"1660","ENST00000483416.1",3823
"170","chr1",182845485,182846037,553,"*","Intron (ENST00000367549.4/1660, intron 3 of 27)",1,182839734,182854142,14409,1,"1660","ENST00000483416.1",5751
"171","chr1",182847609,182847862,254,"*","Intron (ENST00000367549.4/1660, intron 3 of 27)",1,182854041,182856572,2532,1,"1660","ENST00000479271.1",-6179
"172","chr1",182848158,182848485,328,"*","Intron (ENST00000367549.4/1660, intron 3 of 27)",1,182854041,182856572,2532,1,"1660","ENST00000479271.1",-5556
"173","chr1",182850925,182851188,264,"*","Intron (ENST00000367549.4/1660, intron 3 of 27)",1,182854041,182856572,2532,1,"1660","ENST00000479271.1",-2853
"174","chr1",183493697,183494102,406,"*","Intron (ENST00000440812.7/9887, intron 1 of 7)",1,183502288,183513356,11069,1,"9887","ENST00000493609.1",-8186
"175","chr1",183496451,183496892,442,"*","Intron (ENST00000440812.7/9887, intron 1 of 7)",1,183502288,183513356,11069,1,"9887","ENST00000493609.1",-5396
"176","chr1",184461005,184461273,269,"*","Intron (ENST00000235307.7/81563, intron 1 of 5)",1,184477508,184621652,144145,1,"81563","ENST00000675148.1",-16235
"177","chr1",1853259,1853473,215,"*","Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1804526,1832285,27760,2,"2782","ENST00000437146.1",-20974
"178","chr1",1853936,1854757,822,"*","Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1804526,1832285,27760,2,"2782","ENST00000437146.1",-21651
"179","chr1",1858327,1859019,693,"*","Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1804526,1832285,27760,2,"2782","ENST00000437146.1",-26042
"180","chr1",1862052,1862286,235,"*","Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1793245,1890401,97157,2,"2782","ENST00000434686.6",28115
"181","chr1",1862643,1863617,975,"*","Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1793245,1890401,97157,2,"2782","ENST00000434686.6",26784
"182","chr1",1864386,1864666,281,"*","Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1793245,1890401,97157,2,"2782","ENST00000434686.6",25735
"183","chr1",1865980,1866479,500,"*","Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1793245,1890401,97157,2,"2782","ENST00000434686.6",23922
"184","chr1",1867083,1867439,357,"*","Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1793245,1890401,97157,2,"2782","ENST00000434686.6",22962
"185","chr1",1870930,1871306,377,"*","Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1793245,1890401,97157,2,"2782","ENST00000434686.6",19095
"186","chr1",1871589,1872842,1254,"*","Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1793245,1890401,97157,2,"2782","ENST00000434686.6",17559
"187","chr1",1873010,1873299,290,"*","Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1793245,1890401,97157,2,"2782","ENST00000434686.6",17102
"188","chr1",1873518,1873792,275,"*","Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1793245,1890401,97157,2,"2782","ENST00000434686.6",16609
"189","chr1",1875502,1876141,640,"*","Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1793245,1890401,97157,2,"2782","ENST00000434686.6",14260
"190","chr1",1876380,1876787,408,"*","Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1793245,1890401,97157,2,"2782","ENST00000434686.6",13614
"191","chr1",1877922,1878256,335,"*","Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1793245,1890401,97157,2,"2782","ENST00000434686.6",12145
