"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"25","chr1",114121984,114122410,427,"*","Intron (ENST00000610121.5/148281, intron 3 of 6)",1,114089292,114152440,63149,2,"148281","ENST00000607941.5",30030
"26","chr1",114468125,114468397,273,"*","Exon (ENST00000457635.2/ENST00000457635.2, exon 1 of 1)",1,114397608,114463236,65629,2,"51592","ENST00000448034.5",-4889
"27","chr1",11452855,11453116,262,"*","Distal Intergenic",1,11479155,11537551,58397,1,"57540","ENST00000294484.7",-26039
"28","chr1",114750798,114751092,295,"*","Intron (ENST00000339438.10/7812, intron 1 of 18)",1,114737988,114746859,8872,2,"7812","ENST00000534389.2",-3939
"29","chr1",11487569,11487897,329,"*","Intron (ENST00000294484.7/57540, intron 1 of 20)",1,11479166,11481960,2795,1,"57540","ENST00000423056.2",8403
"30","chr1",115336807,115337095,289,"*","Intron (ENST00000425449.1/112840934, intron 1 of 1)",1,115285917,115338249,52333,2,"4803","ENST00000369512.3",1154
"31","chr1",115458101,115458299,199,"*","Distal Intergenic",1,115356664,115364897,8234,2,"112268234","ENST00000661854.1",-93204
"32","chr1",115476481,115476842,362,"*","Distal Intergenic",1,115356664,115364897,8234,2,"112268234","ENST00000661854.1",-111584
"33","chr1",115671547,115671814,268,"*","Promoter",1,115671144,115684076,12933,1,"81839","ENST00000474344.1",403
"34","chr1",11587014,11587209,196,"*","Distal Intergenic",1,11609468,11613358,3891,1,"101929181","ENST00000453135.2",-22259
"35","chr1",116959189,116959366,178,"*","Intron (ENST00000393203.3/5738, intron 4 of 8)",1,116967060,116974497,7438,1,"5738","ENST00000496699.1",-7694
"36","chr1",116982387,116982556,170,"*","Intron (ENST00000393203.3/5738, intron 7 of 8)",1,116967060,116974497,7438,1,"5738","ENST00000496699.1",15327
"37","chr1",11700908,11701297,390,"*","Intron (ENST00000294485.6/374946, intron 1 of 6)",1,11675147,11691811,16665,2,"10459","ENST00000697274.1",-9097
"38","chr1",11702199,11702632,434,"*","Intron (ENST00000294485.6/374946, intron 1 of 6)",1,11675147,11691811,16665,2,"10459","ENST00000697274.1",-10388
"39","chr1",117821394,117821565,172,"*","Distal Intergenic",1,117870184,117887733,17550,2,"54834","ENST00000491626.5",66168
"40","chr1",117929999,117930210,212,"*","Promoter",1,117929775,117938529,8755,1,"10885","ENST00000471680.1",224
"41","chr1",11825315,11825505,191,"*","Intron (ENST00000312413.10/1185, intron 7 of 21)",1,11829849,11834308,4460,1,"1185","ENST00000494028.1",-4344
"42","chr1",11925043,11925232,190,"*","Exon (ENST00000376572.8/90231, exon 1 of 3)",1,11920183,11926403,6221,2,"90231","ENST00000616327.1",1171
"43","chr1",11942259,11942685,427,"*","Intron (ENST00000485046.5/5351, intron 1 of 8)",1,11934743,11957943,23201,1,"5351","ENST00000429000.6",7516
"44","chr1",119632151,119632339,189,"*","Intron (ENST00000421812.3/90874, intron 1 of 2)",1,119619377,119648266,28890,2,"90874","ENST00000421812.3",15927
"45","chr1",119714011,119714204,194,"*","Promoter",1,119714411,119744176,29766,1,"26227","ENST00000641927.1",-207
"46","chr1",119721798,119721992,195,"*","Promoter",1,119721276,119744215,22940,1,"26227","ENST00000641811.1",522
"47","chr1",119730739,119731273,535,"*","Intron (ENST00000641597.1/26227, intron 8 of 14)",1,119734304,119737154,2851,1,"26227","ENST00000469443.2",-3031
"48","chr1",119967364,119967529,166,"*","3' UTR",1,119950365,119987050,36686,2,"4853","ENST00000640021.1",19521
"49","chr1",12053791,12054034,244,"*","Distal Intergenic",1,12063303,12144207,80905,1,"943","ENST00000263932.7",-9269
"50","chr1",12069466,12069785,320,"*","Intron (ENST00000263932.7/943, intron 1 of 14)",1,12063470,12143117,79648,1,"943","ENST00000514649.5",5996
"51","chr1",12486653,12486818,166,"*","Intron (ENST00000620676.6/55187, intron 67 of 69)",1,12478549,12506972,28424,1,"55187","ENST00000645148.1",8104
"52","chr1",1272642,1272814,173,"*","Promoter",1,1267862,1273471,5610,2,"118424","ENST00000488418.2",657
"53","chr1",1321352,1321834,483,"*","Promoter",1,1315560,1320905,5346,2,"54973","ENST00000525603.1",-447
"54","chr1",1348180,1348470,291,"*","Promoter",1,1341770,1348955,7186,2,"1855","ENST00000472445.1",485
"55","chr1",13792740,13793273,534,"*","Intron (ENST00000311066.10/7799, intron 8 of 9)",1,13771726,13778463,6738,1,"7799","ENST00000487453.1",21014
"56","chr1",1401586,1401822,237,"*","Exon (ENST00000444362.3/148413, exon 3 of 3)",1,1399575,1402032,2458,1,"148413","ENST00000702620.1",2011
"57","chr1",14050026,14050245,220,"*","Intron (ENST00000636564.1/23254, intron 1 of 2)",1,13892792,15118043,1225252,1,"23254","ENST00000636203.1",157234
"58","chr1",14706977,14707287,311,"*","Intron (ENST00000636203.1/23254, intron 3 of 16)",1,14598717,15065797,467081,1,"23254","ENST00000503743.5",108260
"59","chr1",147071620,147071916,297,"*","Distal Intergenic",1,147084616,147084756,141,2,"101447996","ENST00000651973.1",12840
"60","chr1",147078603,147079041,439,"*","Distal Intergenic",1,147084616,147084756,141,2,"101447996","ENST00000651973.1",5715
"61","chr1",147243252,147243595,344,"*","Promoter",1,147243140,147295689,52550,1,"9557","ENST00000431239.6",112
"62","chr1",147571676,147571998,323,"*","Intron (ENST00000683836.1/607, intron 1 of 9)",1,147600196,147611693,11498,1,"607","ENST00000497938.1",-28198
"63","chr1",148307805,148308055,251,"*","Intron (ENST00000648583.1/ENST00000648583.1, intron 1 of 3)",1,148290890,148297271,6382,2,"105371225","ENST00000434245.3",-10534
"64","chr1",150010116,150010292,177,"*","Promoter",1,149947291,150010675,63385,2,"56957","ENST00000417191.2",383
"65","chr1",15027402,15027571,170,"*","Intron (ENST00000636203.1/23254, intron 4 of 16)",1,14945919,15065797,119879,1,"23254","ENST00000400797.3",81483
"66","chr1",150286482,150286743,262,"*","Exon (ENST00000447007.5/148523, exon 6 of 6)",1,150283534,150286633,3100,1,"148523","ENST00000497211.1",2948
"67","chr1",150298811,150299113,303,"*","Intron (ENST00000614145.5/54460, intron 2 of 2)",1,150293920,150308979,15060,1,"54460","ENST00000581066.2",4891
"68","chr1",150515133,150515361,229,"*","Promoter",1,150515757,150518032,2276,1,"100874054","ENST00000416894.1",-396
"69","chr1",150623025,150623318,294,"*","3' UTR",1,150624622,150629116,4495,2,"2029","ENST00000513281.5",5798
"70","chr1",151147200,151147550,351,"*","Promoter",1,151131707,151146631,14925,2,"10500","ENST00000368914.8",-569
"71","chr1",151287378,151287654,277,"*","Promoter",1,151287484,151291903,4420,1,"57592","ENST00000426871.1",0
"72","chr1",151309892,151310088,197,"*","Intron (ENST00000368874.8/5298, intron 2 of 10)",1,151303354,151306433,3080,2,"5298","ENST00000460323.1",-3459
"73","chr1",151342622,151342787,166,"*","Exon (ENST00000290524.8/5993, exon 11 of 11)",1,151343697,151344667,971,2,"5993","ENST00000475144.1",1880
"74","chr1",153145257,153145505,249,"*","Distal Intergenic",1,153149582,153150890,1309,2,"6706","ENST00000368748.5",5385
"75","chr1",153244117,153244807,691,"*","Distal Intergenic",1,153259687,153262124,2438,1,"4014","ENST00000368742.4",-14880
"76","chr1",153568648,153568983,336,"*","Promoter",1,153561340,153567890,6551,2,"6273","ENST00000368710.6",-758
"77","chr1",153740650,153740819,170,"*","Exon (ENST00000318967.7/65123, exon 2 of 30)",1,153750854,153773728,22875,1,"65123","ENST00000512605.4",-10035
"78","chr1",15381459,15381624,166,"*","Promoter",1,15381280,15397529,16250,1,"114827","ENST00000495195.5",179
"79","chr1",153921527,153921968,442,"*","Promoter",1,153809810,153922030,112221,2,"57459","ENST00000634544.1",62
"80","chr1",153936570,153936827,258,"*","Promoter",1,153935833,153936642,810,2,"9909","ENST00000477746.1",0
"81","chr1",153951080,153951276,197,"*","Promoter",1,153949172,153952096,2925,2,"200186","ENST00000524997.1",820
"82","chr1",154246314,154246541,228,"*","Exon (ENST00000343815.10/9898, exon 11 of 25)",1,154242930,154251100,8171,1,"9898","ENST00000466173.1",3384
"83","chr1",154488565,154488841,277,"*","Promoter",1,154479481,154489166,9686,2,"126669","ENST00000555188.5",325
"84","chr1",154587408,154587703,296,"*","Promoter",1,154582077,154587767,5691,2,"103","ENST00000492630.2",64
"85","chr1",154605691,154605874,184,"*","Promoter",1,154602204,154606018,3815,2,"103","ENST00000526905.2",144
"86","chr1",154966921,154967106,186,"*","Promoter",1,154963677,154966490,2814,2,"6464","ENST00000444664.5",-431
"87","chr1",155041340,155041528,189,"*","Exon (ENST00000525273.5/149095, exon 7 of 15)",1,155045191,155046118,928,2,"100505666","ENST00000452962.1",4590
"88","chr1",155126923,155127128,206,"*","Promoter",1,155127876,155134857,6982,1,"1942","ENST00000368406.2",-748
"89","chr1",155198126,155198383,258,"*","Promoter",1,155198160,155200275,2116,1,"105371450","ENST00000454348.1",0
"90","chr1",155202691,155202885,195,"*","Promoter",1,155200899,155203305,2407,2,"7059","ENST00000460050.1",420
"91","chr1",155969514,155969679,166,"*","Promoter",1,155965324,155969729,4406,2,"9181","ENST00000609707.1",50
"92","chr1",155970973,155971156,184,"*","Promoter",1,155968220,155971063,2844,2,"9181","ENST00000487755.1",0
"93","chr1",155975077,155975312,236,"*","Intron (ENST00000313695.11/9181, intron 1 of 21)",1,155946922,155972349,25428,2,"9181","ENST00000696601.1",-2728
"94","chr1",155976198,155976647,450,"*","Intron (ENST00000313695.11/9181, intron 1 of 21)",1,155946851,155978160,31310,2,"9181","ENST00000313695.11",1513
"95","chr1",156101428,156101597,170,"*","Intron (ENST00000502751.5/4000, intron 2 of 3)",1,156099034,156139293,40260,1,"4000","ENST00000675939.1",2394
"96","chr1",156222125,156222323,199,"*","Intron (ENST00000490491.5/100527963, intron 1 of 6)",1,156213026,156239718,26693,1,"11243","ENST00000497069.2",9099
"97","chr1",156404962,156405127,166,"*","Exon (ENST00000488498.2/ENST00000488498.2, exon 1 of 1)",1,156404264,156408091,3828,2,"10485","ENST00000498346.1",2964
"98","chr1",156593353,156593565,213,"*","Promoter",1,156593275,156594129,855,1,"128240","ENST00000488840.1",78
"99","chr1",156726463,156726725,263,"*","Promoter",1,156721891,156725867,3977,2,"81875","ENST00000472824.2",-596
"100","chr1",156786912,156787142,231,"*","Promoter",1,156786891,156800771,13881,1,"5546","ENST00000454659.1",21
"101","chr1",1567995,1568260,266,"*","Intron (ENST00000291386.4/29101, intron 1 of 4)",1,1560848,1574584,13737,2,"29101","ENST00000359060.5",6324
"102","chr1",157403184,157403633,450,"*","Intron (ENST00000652627.1/ENST00000652627.1, intron 1 of 5)",1,157287267,157310655,23389,2,"101928202","ENST00000650679.1",-92529
"103","chr1",157411293,157411670,378,"*","Intron (ENST00000652627.1/ENST00000652627.1, intron 1 of 5)",1,157287267,157310655,23389,2,"101928202","ENST00000650679.1",-100638
"104","chr1",157419923,157420254,332,"*","Distal Intergenic",1,157513377,157516073,2697,2,"83416","ENST00000462218.1",95819
"105","chr1",15860263,15860614,352,"*","Intron (ENST00000673875.1/23013, intron 1 of 11)",1,15834474,15848147,13674,2,"729614","ENST00000317122.2",-12116
"106","chr1",15948342,15948562,221,"*","5' UTR",1,15945721,15947292,1572,2,"7709","ENST00000464719.1",-1050
"107","chr1",15951806,15952050,245,"*","Promoter",1,15945933,15952973,7041,2,"7709","ENST00000494020.1",923
"108","chr1",159635139,159635330,192,"*","Distal Intergenic",1,159587826,159588865,1040,1,"325","ENST00000255040.3",47313
"109","chr1",159864195,159864361,167,"*","Exon (ENST00000608430.2/107985216, exon 4 of 4)",1,159854316,159862657,8342,2,"391123","ENST00000368100.1",-1538
"110","chr1",159963423,159963639,217,"*","Intron (ENST00000657602.1/100505633, intron 2 of 3)",1,159961299,159984750,23452,1,"100505633","ENST00000635112.1",2124
"111","chr1",160308859,160309101,243,"*","Promoter",1,160299141,160309150,10010,2,"1314","ENST00000648632.1",49
"112","chr1",160354647,160354864,218,"*","Promoter",1,160354507,160358935,4429,1,"23385","ENST00000699557.1",140
"113","chr1",160411161,160411655,495,"*","Intron (ENST00000368061.3/57216, intron 1 of 7)",1,160419493,160424147,4655,1,"57216","ENST00000483408.1",-7838
"114","chr1",160997296,160997595,300,"*","3' UTR",1,160999910,161001177,1268,2,"50848","ENST00000472573.5",3582
"115","chr1",161185285,161185565,281,"*","3' UTR",1,161171311,161177968,6658,2,"8703","ENST00000622395.4",-7317
"116","chr1",162129295,162129604,310,"*","Intron (ENST00000361897.10/9722, intron 1 of 9)",1,162157107,162157182,76,1,"100616386","ENST00000577581.1",-27503
"117","chr1",162151774,162151954,181,"*","Intron (ENST00000361897.10/9722, intron 1 of 9)",1,162157107,162157182,76,1,"100616386","ENST00000577581.1",-5153
"118","chr1",16226651,16227021,371,"*","Intron (ENST00000602586.1/101927546, intron 1 of 16)",1,16216469,16228027,11559,2,"101927546","ENST00000602586.1",1006
"119","chr1",162564946,162565111,166,"*","Intron (ENST00000367925.6/6675, intron 1 of 10)",1,162561722,162601240,39519,1,"6675","ENST00000367926.9",3224
"120","chr1",16385834,16386204,371,"*","Intron (ENST00000475078.1/26099, intron 2 of 2)",1,16387117,16403974,16858,2,"374955","ENST00000491418.5",17770
"121","chr1",16391131,16391429,299,"*","3' UTR",1,16387117,16403974,16858,2,"374955","ENST00000491418.5",12545
"122","chr1",16396586,16396751,166,"*","3' UTR",1,16387117,16403974,16858,2,"374955","ENST00000491418.5",7223
"123","chr1",164592640,164592948,309,"*","Intron (ENST00000420696.7/5087, intron 2 of 8)",1,164590350,164847101,256752,1,"5087","ENST00000496120.6",2290
"124","chr1",164670740,164670943,204,"*","Intron (ENST00000420696.7/5087, intron 2 of 8)",1,164700010,164850306,150297,1,"5087","ENST00000699846.1",-29067
"125","chr1",164758453,164758647,195,"*","Intron (ENST00000420696.7/5087, intron 2 of 8)",1,164772912,164807571,34660,1,"5087","ENST00000558837.5",-14265
"126","chr1",165124757,165124978,222,"*","Distal Intergenic",1,165210627,165213090,2464,1,"105371561","ENST00000457106.1",-85649
"127","chr1",165857782,165857976,195,"*","Intron (ENST00000367879.9/7371, intron 1 of 6)",1,165827805,165911608,83804,1,"7371","ENST00000642653.1",29977
"128","chr1",167431194,167431506,313,"*","3' UTR",1,167430640,167435431,4792,2,"919","ENST00000485089.6",3925
"129","chr1",168392326,168392693,368,"*","Distal Intergenic",1,168401483,168407274,5792,2,"100505918","ENST00000422548.1",14581
"130","chr1",169621164,169621408,245,"*","Intron (ENST00000263686.11/6403, intron 1 of 16)",1,169588849,169619219,30371,2,"6403","ENST00000426706.6",-1945
"131","chr1",17251590,17252087,498,"*","Intron (ENST00000375460.3/51702, intron 1 of 15)",1,17249098,17284233,35136,1,"51702","ENST00000375460.3",2492
"132","chr1",17424847,17425184,338,"*","Intron (ENST00000375436.9/55920, intron 4 of 12)",1,17408676,17438561,29886,2,"55920","ENST00000375433.3",13377
"133","chr1",17429056,17429321,266,"*","Exon (ENST00000375436.9/55920, exon 3 of 13)",1,17408676,17438561,29886,2,"55920","ENST00000375433.3",9240
"134","chr1",175099501,175099856,356,"*","Intron (ENST00000239462.9/63923, intron 9 of 18)",1,175077419,175147936,70518,1,"63923","ENST00000621086.1",22082
"135","chr1",175381944,175382127,184,"*","Intron (ENST00000367674.7/7143, intron 8 of 22)",1,175391428,175406364,14937,2,"7143","ENST00000422274.2",24237
"136","chr1",175452016,175452231,216,"*","Intron (ENST00000367674.7/7143, intron 2 of 22)",1,175391428,175406364,14937,2,"7143","ENST00000422274.2",-45652
"137","chr1",17573076,17573264,189,"*","Intron (ENST00000361221.8/55160, intron 1 of 28)",1,17580553,17697649,117097,1,"55160","ENST00000375415.5",-7289
"138","chr1",175765344,175765781,438,"*","Distal Intergenic",1,175322799,175743616,420818,2,"7143","ENST00000263525.6",-21728
"139","chr1",17626068,17626286,219,"*","Promoter",1,17626007,17697868,71862,1,"55160","ENST00000167825.5",61
"140","chr1",17639560,17639867,308,"*","Promoter",1,17639753,17654665,14913,1,"55160","ENST00000466782.1",0
"141","chr1",177769185,177769397,213,"*","Intron (ENST00000664407.1/ENST00000664407.1, intron 1 of 6)",1,177700548,177710340,9793,1,"101928778","ENST00000670282.1",68637
"142","chr1",177800725,177800958,234,"*","Intron (ENST00000664407.1/ENST00000664407.1, intron 1 of 6)",1,177700548,177710340,9793,1,"101928778","ENST00000670282.1",100177
"143","chr1",17836173,17836338,166,"*","Distal Intergenic",1,17822982,17827061,4080,1,"81569","ENST00000617065.1",13191
"144","chr1",178646969,178647173,205,"*","Distal Intergenic",1,178677749,178677834,86,1,"100616328","ENST00000585257.1",-30576
"145","chr1",179058448,179058701,254,"*","Intron (ENST00000263733.5/9917, intron 4 of 7)",1,179082070,179085855,3786,1,"64222","ENST00000367625.8",-23369
"146","chr1",1801029,1801329,301,"*","Intron (ENST00000610897.4/2782, intron 6 of 10)",1,1787987,1794197,6211,2,"2782","ENST00000461893.5",-6832
"147","chr1",18108544,18108821,278,"*","Promoter",1,18107798,18378483,270686,1,"84966","ENST00000251296.4",746
"148","chr1",181088819,181088984,166,"*","Promoter",1,181088700,181092900,4201,1,"51278","ENST00000367577.7",119
"149","chr1",18149070,18149235,166,"*","Intron (ENST00000251296.4/84966, intron 1 of 9)",1,18166929,18179346,12418,2,"105376814","ENST00000419667.2",30111
"150","chr1",182593341,182593517,177,"*","Distal Intergenic",1,182578121,182589256,11136,2,"6041","ENST00000539397.1",-4085
"151","chr1",182869292,182869748,457,"*","Intron (ENST00000367549.4/1660, intron 14 of 27)",1,182876129,182876749,621,1,"1660","ENST00000490519.1",-6381
"152","chr1",183473049,183473372,324,"*","Promoter",1,183472932,183515894,42963,1,"9887","ENST00000502375.1",117
"153","chr1",18350035,18350290,256,"*","Intron (ENST00000251296.4/84966, intron 4 of 9)",1,18361367,18378483,17117,1,"84966","ENST00000497331.2",-11077
"154","chr1",184818851,184819032,182,"*","Intron (ENST00000367511.4/116496, intron 8 of 13)",1,184790724,184805985,15262,2,"116496","ENST00000417056.5",-12866
"155","chr1",184853626,184853793,168,"*","Intron (ENST00000367511.4/116496, intron 5 of 13)",1,184794118,184868041,73924,2,"116496","ENST00000487074.5",14248
"156","chr1",18633368,18633624,257,"*","Intron (ENST00000420770.7/5081, intron 1 of 8)",1,18631524,18736102,104579,1,"5081","ENST00000400661.3",1844
"157","chr1",18649175,18649451,277,"*","Intron (ENST00000420770.7/5081, intron 4 of 8)",1,18631524,18736102,104579,1,"5081","ENST00000400661.3",17651
"158","chr1",18743245,18743464,220,"*","Intron (ENST00000420770.7/5081, intron 8 of 8)",1,18631524,18736102,104579,1,"5081","ENST00000400661.3",111721
"159","chr1",1881819,1882085,267,"*","Intron (ENST00000610897.4/2782, intron 1 of 10)",1,1793245,1890401,97157,2,"2782","ENST00000434686.6",8316
"160","chr1",19009699,19009882,184,"*","Distal Intergenic",1,18904280,18956676,52397,2,"126917","ENST00000455833.7",-53023
"161","chr1",19033539,19033815,277,"*","Distal Intergenic",1,19074567,19077827,3261,2,"23352","ENST00000486515.1",44012
"162","chr1",190572641,190572908,268,"*","Distal Intergenic",1,190624890,190801658,176769,1,"440704","ENST00000413356.1",-51982
"163","chr1",19179950,19180206,257,"*","Intron (ENST00000375254.8/23352, intron 17 of 105)",1,19150924,19177745,26822,2,"23352","ENST00000419533.1",-2205
"164","chr1",19395558,19395890,333,"*","Intron (ENST00000264202.8/832, intron 2 of 8)",1,19356747,19385797,29051,2,"832","ENST00000457768.6",-9761
"165","chr1",19403174,19403432,259,"*","Intron (ENST00000264202.8/832, intron 2 of 8)",1,19339374,19419737,80364,2,"832","ENST00000674228.1",16305
"166","chr1",19424230,19424438,209,"*","Exon (ENST00000481521.3/ENST00000481521.3, exon 1 of 1)",1,19357522,19420144,62623,2,"832","ENST00000489607.5",-4086
"167","chr1",1943678,1943999,322,"*","Intron (ENST00000493964.5/85452, intron 21 of 37)",1,1921957,1927929,5973,2,"85452","ENST00000464311.5",-15749
"168","chr1",19439491,19439692,202,"*","Intron (ENST00000264202.8/832, intron 1 of 8)",1,19357522,19420144,62623,2,"832","ENST00000489607.5",-19347
"169","chr1",194446421,194446759,339,"*","Distal Intergenic",1,193349131,193365953,16823,1,"101929184","ENST00000660270.1",1097290
"170","chr1",19604959,19605141,183,"*","Intron (ENST00000648702.1/440574, intron 1 of 3)",1,19608114,19608568,455,1,"644068","ENST00000457263.1",-2973
"171","chr1",196723432,196723699,268,"*","Intron (ENST00000695969.1/3075, intron 11 of 16)",1,196744751,196747616,2866,1,"3075","ENST00000695990.1",-21052
"172","chr1",197222264,197222440,177,"*","Exon (ENST00000417716.1/ENST00000417716.1, exon 1 of 1)",1,197153682,197201293,47612,2,"360023","ENST00000367405.5",-20971
"173","chr1",19767193,19767366,174,"*","Intron (ENST00000375127.5/255104, intron 5 of 15)",1,19750081,19771427,21347,2,"255104","ENST00000462171.1",4061
"174","chr1",19884995,19885162,168,"*","Intron (ENST00000375120.4/23252, intron 1 of 7)",1,19882395,19912945,30551,1,"23252","ENST00000375120.4",2600
"175","chr1",200165288,200165485,198,"*","Intron (ENST00000236914.7/2494, intron 6 of 6)",1,200043810,200058424,14615,1,"2494","ENST00000367357.3",121478
"176","chr1",200897145,200897311,167,"*","Intron (ENST00000532631.5/55765, intron 1 of 2)",1,200894900,200915742,20843,1,"55765","ENST00000413687.3",2245
"177","chr1",201125564,201125794,231,"*","Intron (ENST00000449188.3/647219, intron 1 of 1)",1,201113943,201127184,13242,2,"647219","ENST00000449188.3",1390
"178","chr1",201153734,201153928,195,"*","Promoter",1,201135783,201153957,18175,2,"252839","ENST00000455367.5",29
"179","chr1",201254296,201254648,353,"*","Distal Intergenic",1,201283452,201332993,49542,1,"5317","ENST00000263946.7",-28804
"180","chr1",201392361,201392550,190,"*","Intron (ENST00000391967.7/3898, intron 1 of 9)",1,201386847,201397316,10470,2,"3898","ENST00000632743.1",4766
"181","chr1",201717416,201717646,231,"*","Intron (ENST00000685211.1/89796, intron 6 of 33)",1,201719508,201719627,120,1,"100847050","ENST00000577455.1",-1862
"182","chr1",201724752,201725007,256,"*","Exon (ENST00000429443.1/ENST00000429443.1, exon 2 of 2)",1,201719508,201719627,120,1,"100847050","ENST00000577455.1",5244
"183","chr1",202656045,202656279,235,"*","Intron (ENST00000367268.5/127833, intron 1 of 8)",1,202590596,202643453,52858,2,"127833","ENST00000367267.5",-12592
"184","chr1",20279109,20279521,413,"*","Distal Intergenic",1,20272479,20275005,2527,1,"105376828","ENST00000641138.1",6630
"185","chr1",203031292,203031458,167,"*","Intron (ENST00000688357.1/8497, intron 1 of 29)",1,203034484,203078740,44257,1,"8497","ENST00000447715.6",-3026
"186","chr1",203087269,203087578,310,"*","Distal Intergenic",1,203083129,203086012,2884,2,"4656","ENST00000241651.5",-1257
"187","chr1",203281449,203281618,170,"*","Promoter",1,203282421,203288804,6384,1,"100506775","ENST00000657300.1",-803
"188","chr1",203325019,203325254,236,"*","Distal Intergenic",1,203305519,203309602,4084,1,"7832","ENST00000290551.5",19500
"189","chr1",203327189,203327396,208,"*","Distal Intergenic",1,203305519,203309602,4084,1,"7832","ENST00000290551.5",21670
"190","chr1",203629012,203629274,263,"*","Intron (ENST00000367218.7/493, intron 1 of 21)",1,203626832,203744081,117250,1,"493","ENST00000357681.10",2180
"191","chr1",204091281,204091635,355,"*","Intron (ENST00000367203.8/9580, intron 1 of 6)",1,204078129,204116627,38499,1,"9580","ENST00000528591.5",13152
"192","chr1",204113140,204113438,299,"*","Promoter",1,204112916,204127741,14826,1,"9580","ENST00000618875.4",224
"193","chr1",204244994,204245189,196,"*","Exon (ENST00000272203.8/22874, exon 15 of 23)",1,204261338,204262100,763,2,"22874","ENST00000485632.1",16911
"194","chr1",20427114,20427452,339,"*","Intron (ENST00000426428.5/339505, intron 1 of 11)",1,20398099,20428772,30674,2,"339505","ENST00000660748.1",1320
"195","chr1",204272222,204272472,251,"*","Intron (ENST00000272203.8/22874, intron 3 of 22)",1,204259258,204278389,19132,2,"22874","ENST00000672625.1",5917
"196","chr1",204351311,204351838,528,"*","Intron (ENST00000272203.8/22874, intron 1 of 22)",1,204221221,204359916,138696,2,"22874","ENST00000414478.1",8078
"197","chr1",204376995,204377165,171,"*","Promoter",1,204273626,204377665,104040,2,"22874","ENST00000564627.2",500
