"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"51","chr1",111449432,111450055,624,"*","Promoter",1,111449464,111462773,13310,1,"515","ENST00000369722.8",0
"52","chr1",111754980,111755999,1020,"*","Promoter",1,111745299,111755509,10211,2,"101928718","ENST00000412270.1",0
"53","chr1",112395365,112395973,609,"*","Promoter",1,112396214,112461164,64951,1,"55917","ENST00000271277.11",-241
"54","chr1",112403682,112404288,607,"*","Intron (ENST00000271277.11/55917, intron 1 of 5)",1,112396519,112456306,59788,1,"55917","ENST00000441739.1",7163
"55","chr1",112461209,112461528,320,"*","Promoter",1,112461770,112461833,64,2,"100422976","ENST00000636356.1",305
"56","chr1",112618632,112619803,1172,"*","Promoter",1,112523514,112619141,95628,2,"54879","ENST00000358039.9",0
"57","chr1",112619892,112620293,402,"*","Promoter",1,112619832,112671616,51785,1,"829","ENST00000263168.4",60
"58","chr1",112671219,112672148,930,"*","Promoter",1,112673141,112674883,1743,1,"4343","ENST00000486416.1",-993
"59","chr1",112672332,112672692,361,"*","Promoter",1,112673141,112674883,1743,1,"4343","ENST00000486416.1",-449
"60","chr1",112674466,112675012,547,"*","Promoter",1,112674659,112700739,26081,1,"4343","ENST00000369645.6",0
"61","chr1",112794437,112795003,567,"*","Distal Intergenic",1,112820170,112825741,5572,2,"100996702","ENST00000691250.1",30738
"62","chr1",112809354,112809830,477,"*","Distal Intergenic",1,112820170,112825741,5572,2,"100996702","ENST00000691250.1",15911
"63","chr1",112817299,112818711,1413,"*","Distal Intergenic",1,112820170,112825741,5572,2,"100996702","ENST00000691250.1",7030
"64","chr1",112818765,112819772,1008,"*","Distal Intergenic",1,112820170,112825741,5572,2,"100996702","ENST00000691250.1",5969
"65","chr1",112820057,112820406,350,"*","Exon (ENST00000691250.1/100996702, exon 3 of 3)",1,112820170,112825741,5572,2,"100996702","ENST00000691250.1",5335
"66","chr1",112822051,112822853,803,"*","Intron (ENST00000691250.1/100996702, intron 2 of 2)",1,112820170,112825741,5572,2,"100996702","ENST00000691250.1",2888
"67","chr1",112825431,112825901,471,"*","Promoter",1,112820170,112825741,5572,2,"100996702","ENST00000691250.1",0
"68","chr1",112825939,112826763,825,"*","Promoter",1,112820178,112826268,6091,2,"100996702","ENST00000667852.1",0
"69","chr1",11286227,11287296,1070,"*","3' UTR",1,11273934,11296049,22116,1,"29914","ENST00000483738.1",12293
"70","chr1",112903201,112904155,955,"*","Distal Intergenic",1,112918018,112922392,4375,2,"6566","ENST00000481750.1",18237
"71","chr1",112905911,112906511,601,"*","Distal Intergenic",1,112918018,112922392,4375,2,"6566","ENST00000481750.1",15881
"72","chr1",112909790,112910501,712,"*","Distal Intergenic",1,112918018,112922392,4375,2,"6566","ENST00000481750.1",11891
"73","chr1",112911804,112912173,370,"*","3' UTR",1,112918018,112922392,4375,2,"6566","ENST00000481750.1",10219
"74","chr1",112941475,112941818,344,"*","Intron (ENST00000369626.8/6566, intron 1 of 4)",1,112911847,112935996,24150,2,"6566","ENST00000443580.6",-5479
"75","chr1",11299290,11299597,308,"*","Distal Intergenic",1,11311734,11319093,7360,2,"105376737","ENST00000641979.1",19496
"76","chr1",113026841,113027981,1141,"*","Intron (ENST00000627431.2/100506392, intron 4 of 5)",1,112978610,112999636,21027,2,"107985189","ENST00000655233.1",-27205
"77","chr1",113040948,113044179,3232,"*","Intron (ENST00000627431.2/100506392, intron 5 of 5)",1,113011687,113073113,61427,2,"100996251","ENST00000421157.2",28934
"78","chr1",113053619,113053979,361,"*","Intron (ENST00000421157.2/100996251, intron 1 of 2)",1,113011687,113073113,61427,2,"100996251","ENST00000421157.2",19134
"79","chr1",113072118,113072929,812,"*","Promoter",1,113011687,113073113,61427,2,"100996251","ENST00000421157.2",184
"80","chr1",113255975,113256297,323,"*","Distal Intergenic",1,113390515,113685923,295409,1,"260425","ENST00000307546.14",-134218
"81","chr1",11355767,11356452,686,"*","Distal Intergenic",1,11311734,11319093,7360,2,"105376737","ENST00000641979.1",-36674
"82","chr1",113759446,113760094,649,"*","Promoter",1,113696831,113759486,62656,2,"10745","ENST00000369604.6",0
"83","chr1",113812619,113813033,415,"*","Promoter",1,113812647,113814613,1967,1,"100287722","ENST00000418238.2",0
"84","chr1",113976413,113977113,701,"*","3' UTR",1,113979391,113982254,2864,1,"56944","ENST00000393300.6",-2278
"85","chr1",113978912,113979561,650,"*","Promoter",1,113979391,113982254,2864,1,"56944","ENST00000393300.6",0
"86","chr1",114023919,114024583,665,"*","Intron (ENST00000633022.1/56944, intron 1 of 1)",1,113980500,114035572,55073,1,"56944","ENST00000633022.1",43419
"87","chr1",114031645,114032186,542,"*","Intron (ENST00000633022.1/56944, intron 1 of 1)",1,113980500,114035572,55073,1,"56944","ENST00000633022.1",51145
"88","chr1",114032294,114033917,1624,"*","Exon (ENST00000632517.2/ENST00000632517.2, exon 1 of 1)",1,113980500,114035572,55073,1,"56944","ENST00000633022.1",51794
"89","chr1",114033956,114036313,2358,"*","Exon (ENST00000633022.1/56944, exon 2 of 2)",1,113980500,114035572,55073,1,"56944","ENST00000633022.1",53456
"90","chr1",114036353,114037243,891,"*","Distal Intergenic",1,113980500,114035572,55073,1,"56944","ENST00000633022.1",55853
"91","chr1",114037274,114039698,2425,"*","Distal Intergenic",1,113980500,114035572,55073,1,"56944","ENST00000633022.1",56774
"92","chr1",114074755,114075518,764,"*","Distal Intergenic",1,114089292,114152440,63149,2,"148281","ENST00000607941.5",76922
"93","chr1",114075792,114076741,950,"*","Distal Intergenic",1,114089292,114152440,63149,2,"148281","ENST00000607941.5",75699
"94","chr1",114145972,114146522,551,"*","Intron (ENST00000610121.5/148281, intron 1 of 6)",1,114089292,114152440,63149,2,"148281","ENST00000607941.5",5918
"95","chr1",114478149,114478538,390,"*","Intron (ENST00000358465.7/51592, intron 1 of 19)",1,114397608,114463236,65629,2,"51592","ENST00000448034.5",-14913
"96","chr1",114716399,114716873,475,"*","Promoter",1,114704469,114716771,12303,2,"4893","ENST00000369535.5",0
"97","chr1",114756651,114757991,1341,"*","Promoter",1,114716913,114757983,41071,2,"7812","ENST00000339438.10",0
"98","chr1",114758267,114758842,576,"*","Promoter",1,114739753,114758676,18924,2,"7812","ENST00000525878.5",0
"99","chr1",114780025,114781006,982,"*","Promoter",1,114769479,114780685,11207,2,"80143","ENST00000060969.6",0
"100","chr1",115545904,115546279,376,"*","Distal Intergenic",1,115641970,115698221,56252,1,"81839","ENST00000355485.7",-95691
"101","chr1",115632894,115633299,406,"*","Distal Intergenic",1,115641970,115698221,56252,1,"81839","ENST00000355485.7",-8671
"102","chr1",115924431,115925094,664,"*","Exon (ENST00000659309.1/101928995, exon 4 of 4)",1,115919637,115926051,6415,1,"101928995","ENST00000665767.1",4794
"103","chr1",116712246,116713014,769,"*","Distal Intergenic",1,116694112,116706603,12492,1,"388667","ENST00000624685.1",18134
"104","chr1",11680541,11680983,443,"*","Promoter",1,11675656,11681111,5456,2,"10459","ENST00000445656.5",128
"105","chr1",11681214,11683452,2239,"*","Promoter",1,11674480,11681148,6669,2,"10459","ENST00000376692.9",-66
"106","chr1",116853770,116854290,521,"*","Distal Intergenic",1,116909916,116990353,80438,1,"5738","ENST00000393203.3",-55626
"107","chr1",11689522,11691543,2022,"*","Promoter",1,11674525,11691477,16953,2,"10459","ENST00000376672.5",0
"108","chr1",117059322,117060091,770,"*","Promoter",1,117025482,117059490,34009,2,"101929099","ENST00000445523.1",0
"109","chr1",117069250,117069853,604,"*","Intron (ENST00000369466.9/8458, intron 3 of 22)",1,117075295,117076389,1095,1,"8458","ENST00000469638.1",-5442
"110","chr1",117092736,117094021,1286,"*","Promoter",1,117092787,117101749,8963,1,"8458","ENST00000492682.5",0
"111","chr1",117268506,117269111,606,"*","Distal Intergenic",1,117272182,117321330,49149,1,"104355292","ENST00000664471.1",-3071
"112","chr1",117271591,117272556,966,"*","Promoter",1,117272182,117321330,49149,1,"104355292","ENST00000664471.1",0
"113","chr1",11736626,11737323,698,"*","Promoter",1,11736175,11750633,14459,1,"57085","ENST00000510878.1",451
"114","chr1",118077410,118078010,601,"*","Intron (ENST00000336338.10/200162, intron 15 of 48)",1,118073941,118081296,7356,2,"200162","ENST00000473472.1",3286
"115","chr1",118483253,118484076,824,"*","Distal Intergenic",1,118185349,118207051,21703,1,"105378930","ENST00000664031.1",297904
"116","chr1",118920001,118920810,810,"*","Intron (ENST00000207157.7/6913, intron 5 of 7)",1,118883047,118914125,31079,2,"6913","ENST00000449873.5",-5876
"117","chr1",11907833,11910244,2412,"*","Promoter",1,11908151,11909330,1180,1,"26829","ENST00000666735.1",0
"118","chr1",119139906,119140762,857,"*","Promoter",1,119140391,119238057,97667,1,"101929147","ENST00000667138.1",0
"119","chr1",119240122,119240389,268,"*","Intron (ENST00000418015.1/101929147, intron 4 of 6)",1,119327399,119330815,3417,1,"105378934","ENST00000420059.6",-87010
"120","chr1",119331290,119332903,1614,"*","Exon (ENST00000347264.2/ENST00000347264.2, exon 1 of 1)",1,119328252,119356182,27931,1,"105378934","ENST00000457683.1",3038
"121","chr1",119339793,119342528,2736,"*","Intron (ENST00000457683.1/105378934, intron 2 of 3)",1,119328252,119356182,27931,1,"105378934","ENST00000457683.1",11541
"122","chr1",11944379,11945142,764,"*","Exon (ENST00000449038.5/5351, exon 2 of 6)",1,11954301,11958593,4293,1,"5351","ENST00000465920.1",-9159
"123","chr1",119711882,119712311,430,"*","Promoter",1,119711884,119727063,15180,1,"26227","ENST00000642041.1",0
"124","chr1",119712730,119713489,760,"*","Promoter",1,119713099,119727080,13982,1,"26227","ENST00000641711.1",0
"125","chr1",120175656,120176905,1250,"*","Promoter",1,120150898,120176520,25623,2,"9554","ENST00000578049.4",0
"126","chr1",12067980,12068496,517,"*","Intron (ENST00000263932.7/943, intron 1 of 14)",1,12063470,12143117,79648,1,"943","ENST00000514649.5",4510
"127","chr1",12075632,12075902,271,"*","Intron (ENST00000263932.7/943, intron 1 of 14)",1,12063470,12143117,79648,1,"943","ENST00000514649.5",12162
"128","chr1",120942257,120942908,652,"*","Promoter",1,120942600,120942763,164,1,"101954264","ENST00000612985.1",0
"129","chr1",120955647,120956124,478,"*","Intron (ENST00000615424.4/728855, intron 1 of 2)",1,120963645,120973561,9917,1,"105369199","ENST00000649989.1",-7521
"130","chr1",121538223,121538534,312,"*","Exon (ENST00000618253.2/647121, exon 2 of 9)",1,121519345,121568791,49447,1,"647121","ENST00000458200.2",18878
"131","chr1",12529392,12529683,292,"*","Intron (ENST00000688646.2/105376744, intron 3 of 3)",1,12527724,12528420,697,1,"105376744","ENST00000416696.1",1668
"132","chr1",12616133,12616634,502,"*","Promoter",1,12579768,12616696,36929,2,"9249","ENST00000482265.1",62
"133","chr1",12714602,12715440,839,"*","Promoter",1,12716110,12728760,12651,1,"126767","ENST00000359318.8",-670
"134","chr1",12717514,12718067,554,"*","Intron (ENST00000359318.8/126767, intron 1 of 3)",1,12716115,12728759,12645,1,"126767","ENST00000620146.2",1399
"135","chr1",1409409,1410035,627,"*","Promoter",1,1409096,1410618,1523,1,"116435301","ENST00000607307.1",313
"136","chr1",1410551,1410863,313,"*","Exon (ENST00000607307.1/116435301, exon 1 of 1)",1,1409096,1410618,1523,1,"116435301","ENST00000607307.1",1455
"137","chr1",14135504,14137110,1607,"*","Intron (ENST00000636564.1/23254, intron 1 of 2)",1,14221887,14259698,37812,2,"107985468","ENST00000657859.1",122588
"138","chr1",14369733,14370318,586,"*","Intron (ENST00000636203.1/23254, intron 2 of 16)",1,14348947,14351324,2378,2,"105376762","ENST00000661309.1",-18409
"139","chr1",14403511,14404070,560,"*","Intron (ENST00000636203.1/23254, intron 2 of 16)",1,14348956,14419589,70634,2,"105376762","ENST00000447908.3",15519
"140","chr1",14404224,14405983,1760,"*","Intron (ENST00000636203.1/23254, intron 2 of 16)",1,14348956,14419589,70634,2,"105376762","ENST00000447908.3",13606
"141","chr1",144412632,144412979,348,"*","Promoter",1,144412576,144412740,165,1,"101954267","ENST00000384476.1",56
"142","chr1",144546352,144546911,560,"*","Exon (ENST00000703054.1/ENST00000703054.1, exon 1 of 1)",1,144551779,144551943,165,2,"6063","ENST00000617626.1",5032
"143","chr1",144551046,144552239,1194,"*","Promoter",1,144551779,144551943,165,2,"6063","ENST00000617626.1",0
"144","chr1",145281120,145281500,381,"*","Promoter",1,145281116,145281462,347,1,"101954266","ENST00000618589.1",4
"145","chr1",145824175,145824807,633,"*","Promoter",1,145824176,145842493,18318,1,"10623","ENST00000369294.5",0
"146","chr1",145927117,145928108,992,"*","Promoter",1,145927236,145941194,13959,1,"105371260","ENST00000601726.3",0
"147","chr1",145928877,145929155,279,"*","Intron (ENST00000412239.1/105371260, intron 2 of 2)",1,145926817,145927678,862,2,"9939","ENST00000634161.1",-1199
"148","chr1",145978417,145979545,1129,"*","3' UTR",1,145964716,145978519,13804,1,"84265","ENST00000471706.1",13701
"149","chr1",145979774,145980125,352,"*","Distal Intergenic",1,145993579,145994216,638,2,"10628","ENST00000486597.1",14091
"150","chr1",146038711,146039423,713,"*","Distal Intergenic",1,146017547,146036746,19200,2,"148738","ENST00000636675.1",-1965
"151","chr1",146051666,146052350,685,"*","Promoter",1,146050441,146052244,1804,2,"101954276","ENST00000659152.1",0
"152","chr1",146376797,146377508,712,"*","Exon (ENST00000615842.1/ENST00000615842.1, exon 1 of 1)",1,146387202,146388092,891,1,"100996756","ENST00000660431.1",-9694
"153","chr1",146387114,146387736,623,"*","Promoter",1,146387202,146388092,891,1,"100996756","ENST00000660431.1",0
"154","chr1",146556916,146557439,524,"*","Exon (ENST00000649458.1/100288805, exon 7 of 8)",1,146547367,146898974,351608,1,"100288805","ENST00000614586.3",9549
"155","chr1",1470775,1471043,269,"*","Promoter",1,1471765,1497848,26084,1,"83858","ENST00000673477.1",-722
"156","chr1",147172902,147173643,742,"*","Promoter",1,147173186,147252659,79474,1,"9557","ENST00000606856.1",0
"157","chr1",14732802,14733457,656,"*","Intron (ENST00000636203.1/23254, intron 3 of 16)",1,14598717,15065797,467081,1,"23254","ENST00000503743.5",134085
"158","chr1",147336487,147336880,394,"*","Intron (ENST00000619867.4/100289211, intron 5 of 5)",1,147270995,147276247,5253,1,"9557","ENST00000469625.2",65492
"159","chr1",14742605,14743121,517,"*","Intron (ENST00000636203.1/23254, intron 3 of 16)",1,14598717,15065797,467081,1,"23254","ENST00000503743.5",143888
"160","chr1",147504257,147505159,903,"*","Intron (ENST00000619867.4/100289211, intron 3 of 5)",1,147258885,147517875,258991,2,"100289211","ENST00000619867.4",12716
"161","chr1",147539898,147541255,1358,"*","Promoter",1,147541501,147626180,84680,1,"607","ENST00000683836.1",-246
"162","chr1",147541374,147542233,860,"*","Promoter",1,147541501,147626180,84680,1,"607","ENST00000683836.1",0
"163","chr1",147567481,147568467,987,"*","Intron (ENST00000683836.1/607, intron 1 of 9)",1,147541501,147626216,84716,1,"607","ENST00000234739.8",25980
"164","chr1",147833122,147833989,868,"*","Distal Intergenic",1,147777590,147788953,11364,1,"102723321","ENST00000426504.1",55532
"165","chr1",147834175,147834662,488,"*","Distal Intergenic",1,147777590,147788953,11364,1,"102723321","ENST00000426504.1",56585
"166","chr1",147836907,147837348,442,"*","Distal Intergenic",1,147777590,147788953,11364,1,"102723321","ENST00000426504.1",59317
"167","chr1",147837413,147838293,881,"*","Distal Intergenic",1,147777590,147788953,11364,1,"102723321","ENST00000426504.1",59823
"168","chr1",148263131,148264449,1319,"*","Exon (ENST00000363009.1/ENST00000363009.1, exon 1 of 1)",1,148208088,148255012,46925,2,"101927468","ENST00000628063.2",-8119
"169","chr1",148264738,148265459,722,"*","Distal Intergenic",1,148208088,148255012,46925,2,"101927468","ENST00000628063.2",-9726
"170","chr1",148333787,148335480,1694,"*","Promoter",1,148334479,148334554,76,2,"100847044","ENST00000635826.1",0
"171","chr1",148361726,148362385,660,"*","Promoter",1,148362370,148362533,164,2,"101954273","ENST00000384610.1",148
"172","chr1",148388081,148388955,875,"*","Promoter",1,148388282,148388363,82,1,"102466225","ENST00000619691.1",0
"173","chr1",148402398,148403103,706,"*","Promoter",1,148402516,148425219,22704,1,"100132057","ENST00000634549.1",0
"174","chr1",148522583,148523168,586,"*","Exon (ENST00000622285.1/ENST00000622285.1, exon 1 of 1)",1,148432956,148519604,86649,2,"388685","ENST00000639181.1",-2979
"175","chr1",148952054,148952325,272,"*","Promoter",1,148952124,148993880,41757,1,"9659","ENST00000313431.13",0
"176","chr1",149636409,149637169,761,"*","Promoter",1,149636489,149661606,25118,1,"57234","ENST00000439719.5",0
"177","chr1",149812012,149812442,431,"*","Promoter",1,149782689,149812373,29685,2,"440689","ENST00000545683.1",0
"178","chr1",149844728,149846287,1560,"*","Exon (ENST00000608318.2/ENST00000608318.2, exon 1 of 1)",1,149842218,149842750,533,2,"8337","ENST00000369159.3",-1978
"179","chr1",149849875,149850360,486,"*","Promoter",1,149850193,149850772,580,2,"337873","ENST00000498492.2",412
"180","chr1",149884654,149886637,1984,"*","Promoter",1,149884459,149886682,2224,2,"8349","ENST00000369155.4",45
"181","chr1",149886831,149889322,2492,"*","Promoter",1,149887469,149887965,497,2,"317772","ENST00000331128.6",0
"182","chr1",149899587,149900022,436,"*","Promoter",1,149899606,149900798,1193,1,"51027","ENST00000476344.1",0
"183","chr1",149927815,149928674,860,"*","Promoter",1,149923317,149927803,4487,2,"10262","ENST00000271628.9",-12
"184","chr1",149937373,149937740,368,"*","Promoter",1,149928651,149936879,8229,2,"10903","ENST00000439741.4",-494
"185","chr1",149938911,149939585,675,"*","3' UTR",1,149928651,149936879,8229,2,"10903","ENST00000439741.4",-2032
"186","chr1",149996041,149996489,449,"*","Intron (ENST00000581312.6/56957, intron 1 of 11)",1,149947291,150010675,63385,2,"56957","ENST00000417191.2",14186
"187","chr1",150002527,150002860,334,"*","Intron (ENST00000581312.6/56957, intron 1 of 11)",1,149947291,150010675,63385,2,"56957","ENST00000417191.2",7815
"188","chr1",150009699,150010656,958,"*","Promoter",1,149947291,150010675,63385,2,"56957","ENST00000417191.2",19
"189","chr1",150067284,150067647,364,"*","Promoter",1,150067348,150081926,14579,1,"11311","ENST00000462852.5",0
"190","chr1",150162039,150163846,1808,"*","Intron (ENST00000502767.1/105371433, intron 1 of 2)",1,150159405,150164720,5316,1,"105371433","ENST00000502767.1",2634
"191","chr1",150186899,150187195,297,"*","Distal Intergenic",1,150173049,150181429,8381,1,"105371433","ENST00000647691.1",13850
"192","chr1",150213798,150214305,508,"*","Distal Intergenic",1,150220378,150226730,6353,2,"81611","ENST00000534437.1",12425
"193","chr1",150234472,150236134,1663,"*","Promoter",1,150218417,150236112,17696,2,"81611","ENST00000583931.6",0
"194","chr1",150236285,150237016,732,"*","Promoter",1,150218418,150236156,17739,2,"81611","ENST00000629042.2",-129
"195","chr1",150255709,150256125,417,"*","Exon (ENST00000611044.1/ENST00000611044.1, exon 2 of 2)",1,150257251,150265049,7799,1,"23632","ENST00000647854.1",-1126
"196","chr1",150256239,150258363,2125,"*","Promoter",1,150257251,150265049,7799,1,"23632","ENST00000647854.1",0
"197","chr1",150259306,150259929,624,"*","Intron (ENST00000647854.1/23632, intron 2 of 11)",1,150258094,150263376,5283,1,"23632","ENST00000483993.3",1212
"198","chr1",150260119,150260619,501,"*","3' UTR",1,150258094,150263376,5283,1,"23632","ENST00000483993.3",2025
"199","chr1",150269188,150270033,846,"*","Promoter",1,150265399,150269209,3811,2,"51107","ENST00000414276.6",0
"200","chr1",150293347,150294451,1105,"*","Promoter",1,150293861,150308979,15119,1,"54460","ENST00000614145.5",0
"201","chr1",150301763,150303760,1998,"*","Intron (ENST00000614145.5/54460, intron 2 of 2)",1,150293920,150308979,15060,1,"54460","ENST00000581066.2",7843
"202","chr1",150321460,150321847,388,"*","Promoter",1,150321479,150335030,13552,1,"9129","ENST00000496202.5",0
"203","chr1",150363040,150365424,2385,"*","Promoter",1,150363091,150473556,110466,1,"23248","ENST00000492220.1",0
"204","chr1",150561089,150563224,2136,"*","3' UTR",1,150558254,150560937,2684,1,"54507","ENST00000489159.1",2835
"205","chr1",150566691,150569390,2700,"*","Exon (ENST00000580341.2/ENST00000580341.2, exon 1 of 1)",1,150560895,150574552,13658,2,"574406","ENST00000617352.1",5162
"206","chr1",150570053,150570593,541,"*","Intron (ENST00000617352.1/574406, intron 2 of 3)",1,150560895,150574552,13658,2,"574406","ENST00000617352.1",3959
"207","chr1",150572975,150573305,331,"*","Intron (ENST00000617352.1/574406, intron 2 of 3)",1,150560895,150574552,13658,2,"574406","ENST00000617352.1",1247
"208","chr1",150578064,150579643,1580,"*","Promoter",1,150563102,150579610,16509,2,"4170","ENST00000678770.1",0
"209","chr1",150579814,150580538,725,"*","Promoter",1,150574551,150579738,5188,2,"4170","ENST00000620947.4",-76
"210","chr1",150604003,150605455,1453,"*","Intron (ENST00000369016.8/2029, intron 4 of 4)",1,150624622,150629116,4495,2,"2029","ENST00000513281.5",23661
"211","chr1",150609658,150610203,546,"*","Intron (ENST00000369016.8/2029, intron 4 of 4)",1,150624622,150629116,4495,2,"2029","ENST00000513281.5",18913
