"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"29","chr1",108199407,108199858,452,"*","Promoter",1,108134820,108200279,65460,2,"29957","ENST00000264128.13",421
"30","chr1",10837401,10837754,354,"*","Distal Intergenic",1,10647213,10796650,149438,2,"54897","ENST00000344008.5",-40751
"31","chr1",108503107,108503370,264,"*","Exon (ENST00000453250.1/ENST00000453250.1, exon 1 of 1)",1,108450343,108471920,21578,1,"653149","ENST00000495380.7",52764
"32","chr1",10867927,10868535,609,"*","Distal Intergenic",1,10647213,10796650,149438,2,"54897","ENST00000344008.5",-71277
"33","chr1",109114209,109115330,1122,"*","Promoter",1,109114173,109191605,77433,1,"57535","ENST00000490758.6",36
"34","chr1",109250559,109250980,422,"*","Exon (ENST00000271332.4/1952, exon 1 of 34)",1,109249539,109275751,26213,1,"1952","ENST00000271332.4",1020
"35","chr1",10938847,10939387,541,"*","Distal Intergenic",1,10946475,10947870,1396,2,"148345","ENST00000468348.1",8483
"36","chr1",109396294,109396663,370,"*","Intron (ENST00000256637.8/6272, intron 1 of 19)",1,109369530,109397861,28332,2,"6272","ENST00000471996.1",1198
"37","chr1",10944298,10944549,252,"*","Distal Intergenic",1,10946475,10947870,1396,2,"148345","ENST00000468348.1",3321
"38","chr1",109464941,109465361,421,"*","Distal Intergenic",1,109466546,109482134,15589,1,"284612","ENST00000369872.4",-1185
"39","chr1",109466296,109466541,246,"*","Promoter",1,109466546,109482134,15589,1,"284612","ENST00000369872.4",-5
"40","chr1",109476399,109476757,359,"*","Intron (ENST00000369872.4/284612, intron 3 of 5)",1,109475242,109476843,1602,1,"284612","ENST00000475497.1",1157
"41","chr1",109480937,109481205,269,"*","3' UTR",1,109483479,109492704,9226,1,"127002","ENST00000463678.5",-2274
"42","chr1",109522262,109522607,346,"*","Distal Intergenic",1,109507068,109509738,2671,2,"57463","ENST00000369862.1",-12524
"43","chr1",109740446,109740896,451,"*","Promoter",1,109733932,109740516,6585,2,"2947","ENST00000256594.7",0
"44","chr1",109741243,109742144,902,"*","Promoter",1,109733937,109741038,7102,2,"2947","ENST00000361066.7",-205
"45","chr1",109749094,109749375,282,"*","Intron (ENST00000429410.2/2949, intron 1 of 1)",1,109750356,109751546,1191,2,"79574","ENST00000498743.1",2171
"46","chr1",109749882,109750276,395,"*","3' UTR",1,109750356,109751546,1191,2,"79574","ENST00000498743.1",1270
"47","chr1",109750883,109751217,335,"*","Promoter",1,109750356,109751546,1191,2,"79574","ENST00000498743.1",329
"48","chr1",109752238,109752511,274,"*","Promoter",1,109751759,109752323,565,2,"79574","ENST00000482453.1",0
"49","chr1",110067084,110068024,941,"*","Intron (ENST00000473429.5/85369, intron 12 of 13)",1,110060397,110064924,4528,2,"257","ENST00000649954.1",-2160
"50","chr1",110068275,110070429,2155,"*","Promoter",1,110059870,110070672,10803,2,"257","ENST00000647563.2",243
"51","chr1",110070867,110071141,275,"*","Promoter",1,110059870,110070672,10803,2,"257","ENST00000647563.2",-195
"52","chr1",110071258,110071506,249,"*","Promoter",1,110059870,110070672,10803,2,"257","ENST00000647563.2",-586
"53","chr1",110091668,110092129,462,"*","Intron (ENST00000554808.1/104355139, intron 1 of 3)",1,110082722,110085200,2479,1,"104355139","ENST00000702583.1",8946
"54","chr1",110093774,110094180,407,"*","Intron (ENST00000554808.1/104355139, intron 1 of 3)",1,110082722,110085200,2479,1,"104355139","ENST00000702583.1",11052
"55","chr1",110100443,110100653,211,"*","Intron (ENST00000554808.1/104355139, intron 1 of 3)",1,110112443,110113947,1505,1,"164153","ENST00000334179.5",-11790
"56","chr1",110115623,110115840,218,"*","Distal Intergenic",1,110112443,110113947,1505,1,"164153","ENST00000334179.5",3180
"57","chr1",110129993,110130520,528,"*","Distal Intergenic",1,110112443,110113947,1505,1,"164153","ENST00000334179.5",17550
"58","chr1",110136506,110136867,362,"*","Distal Intergenic",1,110150494,110202202,51709,1,"388662","ENST00000331565.5",-13627
"59","chr1",110149649,110150115,467,"*","Promoter",1,110150494,110202202,51709,1,"388662","ENST00000331565.5",-379
"60","chr1",110150887,110151360,474,"*","Promoter",1,110150494,110202202,51709,1,"388662","ENST00000331565.5",393
"61","chr1",110152246,110152466,221,"*","Intron (ENST00000331565.5/388662, intron 1 of 11)",1,110150494,110202202,51709,1,"388662","ENST00000331565.5",1752
"62","chr1",110211153,110211855,703,"*","Promoter",1,110211343,110224083,12741,1,"3749","ENST00000489935.1",0
"63","chr1",110212141,110212828,688,"*","Promoter",1,110212148,110283100,70953,1,"3749","ENST00000412512.2",0
"64","chr1",110437203,110437508,306,"*","Exon (ENST00000625992.2/ENST00000625992.2, exon 3 of 3)",1,110451149,110457358,6210,1,"84432","ENST00000271331.4",-13641
"65","chr1",110451201,110451483,283,"*","Promoter",1,110451149,110457358,6210,1,"84432","ENST00000271331.4",52
"66","chr1",110485487,110485749,263,"*","Intron (ENST00000640695.1/643160, intron 6 of 7)",1,110487041,110491272,4232,1,"643160","ENST00000462836.2",-1292
"67","chr1",110522675,110522939,265,"*","Intron (ENST00000640680.1/3737, intron 6 of 8)",1,110517217,110519175,1959,2,"3744","ENST00000369771.4",-3500
"68","chr1",110545137,110545392,256,"*","Intron (ENST00000640680.1/3737, intron 3 of 8)",1,110517217,110519175,1959,2,"3744","ENST00000369771.4",-25962
"69","chr1",110551360,110551899,540,"*","Intron (ENST00000640680.1/3737, intron 3 of 8)",1,110517217,110519175,1959,2,"3744","ENST00000369771.4",-32185
"70","chr1",110554248,110554793,546,"*","Intron (ENST00000640680.1/3737, intron 3 of 8)",1,110517217,110519175,1959,2,"3744","ENST00000369771.4",-35073
"71","chr1",110554963,110555319,357,"*","Intron (ENST00000640680.1/3737, intron 3 of 8)",1,110517217,110519175,1959,2,"3744","ENST00000369771.4",-35788
"72","chr1",110555505,110556885,1381,"*","Intron (ENST00000640680.1/3737, intron 3 of 8)",1,110517217,110519175,1959,2,"3744","ENST00000369771.4",-36330
"73","chr1",110563763,110563973,211,"*","Intron (ENST00000640680.1/3737, intron 3 of 8)",1,110603061,110605571,2511,2,"3737","ENST00000640956.1",41598
"74","chr1",110588043,110588309,267,"*","Intron (ENST00000640680.1/3737, intron 2 of 8)",1,110603061,110605571,2511,2,"3737","ENST00000640956.1",17262
"75","chr1",110604663,110604913,251,"*","Promoter",1,110603061,110605571,2511,2,"3737","ENST00000640956.1",658
"76","chr1",110605429,110605652,224,"*","Promoter",1,110603061,110605571,2511,2,"3737","ENST00000640956.1",0
"77","chr1",110605810,110606649,840,"*","Promoter",1,110519837,110606354,86518,2,"3737","ENST00000640680.1",0
"78","chr1",110606793,110607304,512,"*","Promoter",1,110593580,110606850,13271,2,"3737","ENST00000638477.2",0
"79","chr1",110607655,110608692,1038,"*","Promoter",1,110602997,110608025,5029,2,"3737","ENST00000638532.1",0
"80","chr1",110608918,110609176,259,"*","Promoter",1,110602997,110608025,5029,2,"3737","ENST00000638532.1",-893
"81","chr1",110675375,110675775,401,"*","Promoter",1,110672465,110674940,2476,2,"3738","ENST00000369769.4",-435
"82","chr1",110813521,110813815,295,"*","Distal Intergenic",1,110871188,110899922,28735,1,"963","ENST00000648608.1",-57373
"83","chr1",111269985,111270249,265,"*","Distal Intergenic",1,111280059,111286108,6050,1,"149620","ENST00000369743.8",-9810
"84","chr1",111285833,111286065,233,"*","Exon (ENST00000369743.8/149620, exon 9 of 9)",1,111283349,111286116,2768,1,"149620","ENST00000449687.1",2484
"85","chr1",111288792,111289172,381,"*","Distal Intergenic",1,111290851,111320563,29713,1,"27159","ENST00000369740.6",-1679
"86","chr1",111367929,111368354,426,"*","Promoter",1,111353275,111367409,14135,2,"105378904","ENST00000423668.1",-520
"87","chr1",111808268,111808576,309,"*","Intron (ENST00000369697.5/3752, intron 1 of 5)",1,111760397,111767574,7178,1,"11218","ENST00000475700.1",47871
"88","chr1",111809911,111810505,595,"*","Intron (ENST00000369697.5/3752, intron 1 of 5)",1,111853762,111856905,3144,2,"100874295","ENST00000439736.1",46400
"89","chr1",111820552,111821049,498,"*","Intron (ENST00000369697.5/3752, intron 1 of 5)",1,111853762,111856905,3144,2,"100874295","ENST00000439736.1",35856
"90","chr1",111823432,111823850,419,"*","Intron (ENST00000369697.5/3752, intron 1 of 5)",1,111853762,111856905,3144,2,"100874295","ENST00000439736.1",33055
"91","chr1",111853599,111853923,325,"*","Exon (ENST00000439736.1/100874295, exon 2 of 2)",1,111853762,111856905,3144,2,"100874295","ENST00000439736.1",2982
"92","chr1",111864680,111864927,248,"*","Intron (ENST00000369697.5/3752, intron 1 of 5)",1,111853762,111856905,3144,2,"100874295","ENST00000439736.1",-7775
"93","chr1",111875587,111876208,622,"*","Intron (ENST00000369697.5/3752, intron 1 of 5)",1,111853762,111856905,3144,2,"100874295","ENST00000439736.1",-18682
"94","chr1",111942186,111942396,211,"*","Intron (ENST00000369697.5/3752, intron 1 of 5)",1,111909685,111910930,1246,1,"100873995","ENST00000419258.1",32501
"95","chr1",111953895,111954308,414,"*","Intron (ENST00000369697.5/3752, intron 1 of 5)",1,111770662,111982796,212135,2,"3752","ENST00000369697.5",28488
"96","chr1",111960851,111961266,416,"*","Intron (ENST00000369697.5/3752, intron 1 of 5)",1,111770662,111982796,212135,2,"3752","ENST00000369697.5",21530
"97","chr1",111961825,111962063,239,"*","Intron (ENST00000369697.5/3752, intron 1 of 5)",1,111770662,111982796,212135,2,"3752","ENST00000369697.5",20733
"98","chr1",111975024,111975412,389,"*","Intron (ENST00000369697.5/3752, intron 1 of 5)",1,111770662,111982796,212135,2,"3752","ENST00000369697.5",7384
"99","chr1",111976837,111977279,443,"*","Intron (ENST00000369697.5/3752, intron 1 of 5)",1,111770662,111982796,212135,2,"3752","ENST00000369697.5",5517
"100","chr1",111987396,111987612,217,"*","Intron (ENST00000302127.5/3752, intron 1 of 7)",1,111775809,111989155,213347,2,"3752","ENST00000315987.6",1543
"101","chr1",111988047,111988263,217,"*","Promoter",1,111775809,111989155,213347,2,"3752","ENST00000315987.6",892
"102","chr1",111991030,111991486,457,"*","Promoter",1,111990536,111998842,8307,1,"643355","ENST00000438293.1",494
"103","chr1",111992248,111992458,211,"*","Intron (ENST00000438293.1/643355, intron 1 of 1)",1,111990536,111998842,8307,1,"643355","ENST00000438293.1",1712
"104","chr1",112003290,112003595,306,"*","Distal Intergenic",1,111990536,111998842,8307,1,"643355","ENST00000438293.1",12754
"105","chr1",112017144,112017458,315,"*","Distal Intergenic",1,111990536,111998842,8307,1,"643355","ENST00000438293.1",26608
"106","chr1",112093309,112093644,336,"*","Distal Intergenic",1,111990536,111998842,8307,1,"643355","ENST00000438293.1",102773
"107","chr1",1121246,1121456,211,"*","Distal Intergenic",1,1087190,1116361,29172,2,"54991","ENST00000475119.5",-4885
"108","chr1",112231977,112232277,301,"*","Exon (ENST00000659549.1/105378909, exon 3 of 3)",1,112234564,112252134,17571,2,"105378909","ENST00000687286.1",19857
"109","chr1",112245800,112246106,307,"*","Intron (ENST00000427290.2/105378909, intron 1 of 1)",1,112234564,112252134,17571,2,"105378909","ENST00000687286.1",6028
"110","chr1",112254941,112255204,264,"*","Intron (ENST00000427290.2/105378909, intron 1 of 1)",1,112234569,112252134,17566,2,"105378909","ENST00000690217.1",-2807
"111","chr1",112256560,112256945,386,"*","Intron (ENST00000427290.2/105378909, intron 1 of 1)",1,112234569,112252134,17566,2,"105378909","ENST00000690217.1",-4426
"112","chr1",112286016,112286227,212,"*","Intron (ENST00000427290.2/105378909, intron 1 of 1)",1,112234569,112252134,17566,2,"105378909","ENST00000690217.1",-33882
"113","chr1",112313315,112313542,228,"*","Intron (ENST00000427290.2/105378909, intron 1 of 1)",1,112234567,112360506,125940,2,"105378909","ENST00000654472.1",46964
"114","chr1",112321242,112321452,211,"*","Intron (ENST00000427290.2/105378909, intron 1 of 1)",1,112234567,112360506,125940,2,"105378909","ENST00000654472.1",39054
"115","chr1",112327253,112327474,222,"*","Intron (ENST00000427290.2/105378909, intron 1 of 1)",1,112234567,112360506,125940,2,"105378909","ENST00000654472.1",33032
"116","chr1",112335709,112336179,471,"*","Intron (ENST00000427290.2/105378909, intron 1 of 1)",1,112234567,112360506,125940,2,"105378909","ENST00000654472.1",24327
"117","chr1",112336318,112336528,211,"*","Intron (ENST00000427290.2/105378909, intron 1 of 1)",1,112234567,112360506,125940,2,"105378909","ENST00000654472.1",23978
"118","chr1",112338364,112338665,302,"*","Intron (ENST00000427290.2/105378909, intron 1 of 1)",1,112234567,112360506,125940,2,"105378909","ENST00000654472.1",21841
"119","chr1",112339384,112339791,408,"*","Intron (ENST00000427290.2/105378909, intron 1 of 1)",1,112234567,112360506,125940,2,"105378909","ENST00000654472.1",20715
"120","chr1",112378517,112378727,211,"*","Distal Intergenic",1,112396214,112461164,64951,1,"55917","ENST00000271277.11",-17487
"121","chr1",112383289,112383499,211,"*","Distal Intergenic",1,112396214,112461164,64951,1,"55917","ENST00000271277.11",-12715
"122","chr1",112501738,112502224,487,"*","Intron (ENST00000256640.9/7482, intron 1 of 4)",1,112508965,112530165,21201,1,"7482","ENST00000369684.5",-6741
"123","chr1",112507386,112507628,243,"*","Intron (ENST00000256640.9/7482, intron 1 of 4)",1,112508965,112530165,21201,1,"7482","ENST00000369684.5",-1337
"124","chr1",112508035,112508307,273,"*","Promoter",1,112508965,112530165,21201,1,"7482","ENST00000369684.5",-658
"125","chr1",112509797,112510054,258,"*","Promoter",1,112508965,112530165,21201,1,"7482","ENST00000369684.5",832
"126","chr1",112510362,112510636,275,"*","Intron (ENST00000256640.9/7482, intron 1 of 4)",1,112508965,112530165,21201,1,"7482","ENST00000369684.5",1397
"127","chr1",112744476,112744718,243,"*","Distal Intergenic",1,112720419,112727235,6817,1,"284467","ENST00000369630.7",24057
"128","chr1",112747143,112747432,290,"*","Distal Intergenic",1,112720419,112727235,6817,1,"284467","ENST00000369630.7",26724
"129","chr1",112762946,112763195,250,"*","Distal Intergenic",1,112720419,112727235,6817,1,"284467","ENST00000369630.7",42527
"130","chr1",112772825,112773088,264,"*","Distal Intergenic",1,112720419,112727235,6817,1,"284467","ENST00000369630.7",52406
"131","chr1",113231750,113232163,414,"*","Distal Intergenic",1,113103201,113124997,21797,1,"9860","ENST00000466161.1",128549
"132","chr1",113239094,113239304,211,"*","Distal Intergenic",1,113103201,113124997,21797,1,"9860","ENST00000466161.1",135893
"133","chr1",113275447,113275851,405,"*","Distal Intergenic",1,113390515,113685923,295409,1,"260425","ENST00000307546.14",-114664
"134","chr1",113307886,113308440,555,"*","Distal Intergenic",1,113390515,113685923,295409,1,"260425","ENST00000307546.14",-82075
"135","chr1",113329578,113329872,295,"*","Distal Intergenic",1,113390515,113685923,295409,1,"260425","ENST00000307546.14",-60643
"136","chr1",113388790,113389062,273,"*","Distal Intergenic",1,113390515,113685923,295409,1,"260425","ENST00000307546.14",-1453
"137","chr1",113391580,113392314,735,"*","Promoter",1,113391261,113404455,13195,1,"260425","ENST00000477955.1",319
"138","chr1",11342995,11343250,256,"*","Distal Intergenic",1,11311734,11319093,7360,2,"105376737","ENST00000641979.1",-23902
"139","chr1",114042292,114042617,326,"*","Distal Intergenic",1,113980500,114035572,55073,1,"56944","ENST00000633022.1",61792
"140","chr1",114063274,114063642,369,"*","Distal Intergenic",1,113980500,114035572,55073,1,"56944","ENST00000633022.1",82774
"141","chr1",114089318,114089759,442,"*","3' UTR",1,114089292,114152440,63149,2,"148281","ENST00000607941.5",62681
"142","chr1",114132801,114133025,225,"*","Intron (ENST00000610121.5/148281, intron 3 of 6)",1,114089292,114152440,63149,2,"148281","ENST00000607941.5",19415
"143","chr1",114150135,114150381,247,"*","Intron (ENST00000610121.5/148281, intron 1 of 6)",1,114089292,114152440,63149,2,"148281","ENST00000607941.5",2059
"144","chr1",114154520,114155054,535,"*","Promoter",1,114090774,114153880,63107,2,"148281","ENST00000641643.2",-640
"145","chr1",114155209,114155475,267,"*","Distal Intergenic",1,114090774,114153880,63107,2,"148281","ENST00000641643.2",-1329
"146","chr1",114157993,114158264,272,"*","Distal Intergenic",1,114090774,114153880,63107,2,"148281","ENST00000641643.2",-4113
"147","chr1",11416765,11417157,393,"*","Distal Intergenic",1,11479155,11537551,58397,1,"57540","ENST00000294484.7",-61998
"148","chr1",114212441,114212793,353,"*","Intron (ENST00000420156.2/107985443, intron 1 of 1)",1,114206427,114262278,55852,2,"107985443","ENST00000420156.2",49485
"149","chr1",114226307,114226586,280,"*","Intron (ENST00000420156.2/107985443, intron 1 of 1)",1,114206427,114262278,55852,2,"107985443","ENST00000420156.2",35692
"150","chr1",11465662,11466005,344,"*","Distal Intergenic",1,11479155,11537551,58397,1,"57540","ENST00000294484.7",-13150
"151","chr1",114657465,114657793,329,"*","Intron (ENST00000393276.7/163259, intron 1 of 17)",1,114582850,114670049,87200,2,"163259","ENST00000393274.6",12256
"152","chr1",114684501,114684794,294,"*","Promoter",1,114673187,114684489,11303,2,"270","ENST00000639077.1",-12
"153","chr1",11476212,11476422,211,"*","Distal Intergenic",1,11479155,11537551,58397,1,"57540","ENST00000294484.7",-2733
"154","chr1",114797328,114797538,211,"*","Distal Intergenic",1,114779107,114780685,1579,2,"80143","ENST00000466657.1",-16643
"155","chr1",114798050,114798279,230,"*","Distal Intergenic",1,114779107,114780685,1579,2,"80143","ENST00000466657.1",-17365
"156","chr1",114955746,114955974,229,"*","Intron (ENST00000369522.8/6847, intron 27 of 31)",1,114977557,114995354,17798,1,"6847","ENST00000477590.1",-21583
"157","chr1",115088466,115089150,685,"*","Promoter",1,115050383,115089414,39032,2,"10100","ENST00000433172.3",264
"158","chr1",115089881,115090469,589,"*","Promoter",1,115048011,115089503,41493,2,"10100","ENST00000369516.7",-378
"159","chr1",115197344,115197599,256,"*","Distal Intergenic",1,115283034,115368072,85039,1,"112840934","ENST00000425449.1",-85435
"160","chr1",115236018,115236228,211,"*","Distal Intergenic",1,115283034,115368072,85039,1,"112840934","ENST00000425449.1",-46806
"161","chr1",115278972,115279182,211,"*","Intron (ENST00000649888.1/ENST00000649888.1, intron 1 of 3)",1,115283034,115368072,85039,1,"112840934","ENST00000425449.1",-3852
"162","chr1",115295085,115295678,594,"*","Intron (ENST00000425449.1/112840934, intron 1 of 1)",1,115283034,115368072,85039,1,"112840934","ENST00000425449.1",12051
"163","chr1",115298000,115298313,314,"*","Intron (ENST00000425449.1/112840934, intron 1 of 1)",1,115283034,115368072,85039,1,"112840934","ENST00000425449.1",14966
"164","chr1",115332748,115332975,228,"*","Intron (ENST00000425449.1/112840934, intron 1 of 1)",1,115285917,115338249,52333,2,"4803","ENST00000369512.3",5274
"165","chr1",115450574,115451062,489,"*","Distal Intergenic",1,115356664,115364897,8234,2,"112268234","ENST00000661854.1",-85677
"166","chr1",115745638,115745877,240,"*","Intron (ENST00000261448.6/845, intron 1 of 10)",1,115727025,115732927,5903,2,"845","ENST00000488931.1",-12711
"167","chr1",115750036,115750255,220,"*","Intron (ENST00000261448.6/845, intron 1 of 10)",1,115727025,115732927,5903,2,"845","ENST00000488931.1",-17109
"168","chr1",115752747,115752957,211,"*","Intron (ENST00000261448.6/845, intron 1 of 10)",1,115700021,115768714,68694,2,"845","ENST00000261448.6",15757
"169","chr1",115789135,115789345,211,"*","Distal Intergenic",1,115700021,115768714,68694,2,"845","ENST00000261448.6",-20421
"170","chr1",115803611,115803821,211,"*","Distal Intergenic",1,115700021,115768714,68694,2,"845","ENST00000261448.6",-34897
"171","chr1",11580515,11580802,288,"*","Distal Intergenic",1,11609468,11613358,3891,1,"101929181","ENST00000453135.2",-28666
"172","chr1",115827962,115828282,321,"*","Distal Intergenic",1,115838052,115840741,2690,2,"4808","ENST00000429731.1",12459
"173","chr1",115834302,115834698,397,"*","Distal Intergenic",1,115838052,115840741,2690,2,"4808","ENST00000429731.1",6043
"174","chr1",115838272,115838544,273,"*","5' UTR",1,115838052,115840741,2690,2,"4808","ENST00000429731.1",2197
"175","chr1",115838904,115839390,487,"*","5' UTR",1,115838052,115840741,2690,2,"4808","ENST00000429731.1",1351
"176","chr1",115839465,115840065,601,"*","Promoter",1,115838052,115840741,2690,2,"4808","ENST00000429731.1",676
"177","chr1",115840303,115840611,309,"*","Promoter",1,115838052,115840741,2690,2,"4808","ENST00000429731.1",130
"178","chr1",115844171,115844450,280,"*","Distal Intergenic",1,115836377,115841126,4750,2,"4808","ENST00000320238.3",-3045
"179","chr1",115863114,115863406,293,"*","Distal Intergenic",1,115836377,115841126,4750,2,"4808","ENST00000320238.3",-21988
"180","chr1",115883816,115884059,244,"*","Distal Intergenic",1,115904855,115925900,21046,1,"101928995","ENST00000659309.1",-20796
"181","chr1",11595063,11595507,445,"*","Distal Intergenic",1,11609468,11613358,3891,1,"101929181","ENST00000453135.2",-13961
"182","chr1",115969524,115969794,271,"*","Distal Intergenic",1,115976513,116070054,93542,1,"55356","ENST00000369503.9",-6719
"183","chr1",116202978,116203489,512,"*","Distal Intergenic",1,116164209,116167494,3286,1,"107985190","ENST00000426515.2",38769
"184","chr1",116209605,116209907,303,"*","Distal Intergenic",1,116164209,116167494,3286,1,"107985190","ENST00000426515.2",45396
"185","chr1",116371511,116372308,798,"*","Promoter",1,116372668,116388155,15488,1,"476","ENST00000418797.5",-360
"186","chr1",116664849,116665483,635,"*","Promoter",1,116577220,116666431,89212,2,"3321","ENST00000318837.6",948
"187","chr1",116665818,116666348,531,"*","Promoter",1,116577220,116666431,89212,2,"3321","ENST00000318837.6",83
"188","chr1",11690401,11690717,317,"*","Promoter",1,11674525,11691477,16953,2,"10459","ENST00000376672.5",760
"189","chr1",116909337,116909690,354,"*","Promoter",1,116909916,116990353,80438,1,"5738","ENST00000393203.3",-226
"190","chr1",116911897,116912795,899,"*","Intron (ENST00000393203.3/5738, intron 1 of 8)",1,116909916,116990353,80438,1,"5738","ENST00000393203.3",1981
"191","chr1",11692332,11692949,618,"*","Promoter",1,11675147,11691811,16665,2,"10459","ENST00000697274.1",-521
"192","chr1",116923624,116923834,211,"*","Intron (ENST00000393203.3/5738, intron 1 of 8)",1,116909916,116990353,80438,1,"5738","ENST00000393203.3",13708
"193","chr1",116967741,116968088,348,"*","Promoter",1,116967060,116974497,7438,1,"5738","ENST00000496699.1",681
"194","chr1",116986640,116986963,324,"*","Exon (ENST00000393203.3/5738, exon 9 of 9)",1,117001750,117034250,32501,1,"9398","ENST00000256652.8",-14787
"195","chr1",11705443,11705673,231,"*","Intron (ENST00000294485.6/374946, intron 1 of 6)",1,11675147,11691811,16665,2,"10459","ENST00000697274.1",-13632
"196","chr1",117124104,117124439,336,"*","Distal Intergenic",1,117112185,117122587,10403,2,"80263","ENST00000369461.3",-1517
"197","chr1",117135280,117135490,211,"*","Distal Intergenic",1,117112185,117122587,10403,2,"80263","ENST00000369461.3",-12693
"198","chr1",117146574,117146898,325,"*","Intron (ENST00000359008.8/79679, intron 5 of 5)",1,117112185,117122587,10403,2,"80263","ENST00000369461.3",-23987
"199","chr1",117210928,117211248,321,"*","Promoter",1,117143588,117210960,67373,2,"79679","ENST00000328189.7",0
"200","chr1",117264439,117264656,218,"*","Distal Intergenic",1,117272182,117321330,49149,1,"104355292","ENST00000664471.1",-7526
"201","chr1",117290962,117291199,238,"*","Intron (ENST00000664471.1/104355292, intron 1 of 2)",1,117295444,117321335,25892,1,"104355292","ENST00000657479.1",-4245
"202","chr1",117563238,117563501,264,"*","Distal Intergenic",1,117604624,117605685,1062,2,"100996263","ENST00000456126.1",42184
"203","chr1",117569634,117569972,339,"*","Distal Intergenic",1,117604624,117605685,1062,2,"100996263","ENST00000456126.1",35713
"204","chr1",117596447,117596706,260,"*","Distal Intergenic",1,117604624,117605685,1062,2,"100996263","ENST00000456126.1",8979
"205","chr1",117600737,117601145,409,"*","Intron (ENST00000440801.5/100996263, intron 2 of 2)",1,117604624,117605685,1062,2,"100996263","ENST00000456126.1",4540
