"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"106","chr1",110389909,110391244,1336,"*","Promoter",1,110362851,110391082,28232,2,"9122","ENST00000437429.6",0
"107","chr1",110406305,110408593,2289,"*","Promoter",1,110407525,110416278,8754,1,"101410535","ENST00000457535.6",0
"108","chr1",11058562,11059921,1360,"*","Promoter",1,11056011,11058873,2863,2,"6723","ENST00000465788.1",0
"109","chr1",11060185,11061188,1004,"*","Promoter",1,11056011,11060020,4010,2,"6723","ENST00000459997.1",-165
"110","chr1",110916347,110917236,890,"*","Distal Intergenic",1,110897670,110899316,1647,1,"963","ENST00000464329.1",18677
"111","chr1",110961352,110963993,2642,"*","Promoter",1,110947190,110963922,16733,2,"55791","ENST00000369763.5",0
"112","chr1",110964188,110965058,871,"*","Promoter",1,110947222,110963965,16744,2,"55791","ENST00000485275.2",-223
"113","chr1",11098228,11100349,2122,"*","Promoter",1,11099430,11102105,2676,1,"105376736","ENST00000435388.3",0
"114","chr1",111082738,111083106,369,"*","Distal Intergenic",1,111118560,111120596,2037,2,"128338","ENST00000477588.5",37490
"115","chr1",111138835,111142294,3460,"*","Promoter",1,111139479,111184816,45338,1,"10390","ENST00000700750.1",0
"116","chr1",111156031,111156369,339,"*","Intron (ENST00000700750.1/10390, intron 2 of 8)",1,111143482,111185102,41621,1,"10390","ENST00000478042.5",12549
"117","chr1",111203578,111203807,230,"*","Promoter",1,111195914,111204302,8389,2,"79961","ENST00000463713.5",495
"118","chr1",111345760,111347027,1268,"*","Promoter",1,111346600,111353013,6414,1,"128344","ENST00000484512.1",0
"119","chr1",111447306,111451031,3726,"*","Promoter",1,111448864,111456145,7282,1,"515","ENST00000493119.5",0
"120","chr1",1114910,1115497,588,"*","Promoter",1,1081818,1116081,34264,2,"54991","ENST00000379339.5",584
"121","chr1",1115792,1117024,1233,"*","Promoter",1,1081818,1116081,34264,2,"54991","ENST00000379339.5",0
"122","chr1",111619337,111619685,349,"*","Promoter",1,111619777,111716668,96892,1,"5906","ENST00000687939.1",-92
"123","chr1",111619810,111621709,1900,"*","Promoter",1,111619789,111716691,96903,1,"5906","ENST00000369709.4",21
"124","chr1",111738044,111740173,2130,"*","Promoter",1,111739579,111747798,8220,1,"100506343","ENST00000658759.1",0
"125","chr1",111740226,111740650,425,"*","Promoter",1,111739853,111746613,6761,1,"100506343","ENST00000524935.1",373
"126","chr1",111754926,111757107,2182,"*","Promoter",1,111745299,111755509,10211,2,"101928718","ENST00000412270.1",0
"127","chr1",111989955,111990586,632,"*","Promoter",1,111990536,111998842,8307,1,"643355","ENST00000438293.1",0
"128","chr1",111990714,111991526,813,"*","Promoter",1,111990536,111998842,8307,1,"643355","ENST00000438293.1",178
"129","chr1",1122304,1122550,247,"*","Distal Intergenic",1,1087190,1116361,29172,2,"54991","ENST00000475119.5",-5943
"130","chr1",112319794,112320659,866,"*","Intron (ENST00000427290.2/105378909, intron 1 of 1)",1,112234567,112360506,125940,2,"105378909","ENST00000654472.1",39847
"131","chr1",112390690,112390961,272,"*","Distal Intergenic",1,112396214,112461164,64951,1,"55917","ENST00000271277.11",-5253
"132","chr1",112391099,112391746,648,"*","Distal Intergenic",1,112396214,112461164,64951,1,"55917","ENST00000271277.11",-4468
"133","chr1",112394411,112394790,380,"*","Distal Intergenic",1,112396214,112461164,64951,1,"55917","ENST00000271277.11",-1424
"134","chr1",112395551,112397908,2358,"*","Promoter",1,112396214,112461164,64951,1,"55917","ENST00000271277.11",0
"135","chr1",112397965,112398459,495,"*","Intron (ENST00000271277.11/55917, intron 1 of 5)",1,112396519,112456306,59788,1,"55917","ENST00000441739.1",1446
"136","chr1",112501718,112502486,769,"*","Intron (ENST00000256640.9/7482, intron 1 of 4)",1,112508965,112530165,21201,1,"7482","ENST00000369684.5",-6479
"137","chr1",112507980,112509135,1156,"*","Promoter",1,112508965,112530165,21201,1,"7482","ENST00000369684.5",0
"138","chr1",112544336,112544766,431,"*","Intron (ENST00000358039.9/54879, intron 13 of 14)",1,112525876,112541975,16100,2,"54879","ENST00000498197.1",-2361
"139","chr1",11261478,11262623,1146,"*","Promoter",1,11106535,11262530,155996,2,"2475","ENST00000703140.1",0
"140","chr1",112617663,112621461,3799,"*","Promoter",1,112523514,112619141,95628,2,"54879","ENST00000358039.9",0
"141","chr1",112622038,112622808,771,"*","Intron (ENST00000485542.5/829, intron 1 of 2)",1,112541794,112620825,79032,2,"54879","ENST00000463235.5",-1213
"142","chr1",11262766,11263422,657,"*","Promoter",1,11106558,11262556,155999,2,"2475","ENST00000703142.1",-210
"143","chr1",112627949,112628366,418,"*","Intron (ENST00000485542.5/829, intron 1 of 2)",1,112541794,112620825,79032,2,"54879","ENST00000463235.5",-7124
"144","chr1",112636889,112637327,439,"*","Intron (ENST00000485542.5/829, intron 1 of 2)",1,112541794,112620825,79032,2,"54879","ENST00000463235.5",-16064
"145","chr1",112673865,112675996,2132,"*","Promoter",1,112674421,112700746,26326,1,"4343","ENST00000413052.6",0
"146","chr1",112704333,112705238,906,"*","Promoter",1,112701614,112704997,3384,2,"389","ENST00000534717.5",0
"147","chr1",112705294,112707163,1870,"*","Promoter",1,112701127,112707056,5930,2,"389","ENST00000369633.6",0
"148","chr1",112707236,112708070,835,"*","Promoter",1,112701131,112707434,6304,2,"389","ENST00000369642.7",0
"149","chr1",112713991,112715278,1288,"*","Promoter",1,112709994,112715255,5262,2,"333926","ENST00000471106.5",0
"150","chr1",112715450,112716465,1016,"*","Promoter",1,112709998,112715332,5335,2,"333926","ENST00000309276.11",-118
"151","chr1",112718949,112719193,245,"*","Promoter",1,112718905,112727235,8331,1,"284467","ENST00000361886.4",44
"152","chr1",11273185,11274487,1303,"*","Promoter",1,11273198,11288434,15237,1,"29914","ENST00000376810.6",0
"153","chr1",112762827,112763304,478,"*","Distal Intergenic",1,112720419,112727235,6817,1,"284467","ENST00000369630.7",42408
"154","chr1",112936732,112937930,1199,"*","Promoter",1,112911847,112935996,24150,2,"6566","ENST00000443580.6",-736
"155","chr1",112951836,112952166,331,"*","Intron (ENST00000369626.8/6566, intron 1 of 4)",1,112916206,112955994,39789,2,"6566","ENST00000679846.1",3828
"156","chr1",112953274,112958559,5286,"*","Promoter",1,112956415,112964072,7658,1,"100506392","ENST00000664314.1",0
"157","chr1",112959847,112960266,420,"*","Intron (ENST00000664314.1/100506392, intron 1 of 2)",1,112911847,112957593,45747,2,"6566","ENST00000679803.1",-2254
"158","chr1",112960427,112960992,566,"*","Exon (ENST00000664314.1/100506392, exon 2 of 3)",1,112911847,112957593,45747,2,"6566","ENST00000679803.1",-2834
"159","chr1",113072348,113074617,2270,"*","Promoter",1,113011687,113073113,61427,2,"100996251","ENST00000421157.2",0
"160","chr1",113375814,113376134,321,"*","Distal Intergenic",1,113390515,113685923,295409,1,"260425","ENST00000307546.14",-14381
"161","chr1",113388891,113390317,1427,"*","Promoter",1,113390515,113685923,295409,1,"260425","ENST00000307546.14",-198
"162","chr1",113390407,113393338,2932,"*","Promoter",1,113390515,113685923,295409,1,"260425","ENST00000307546.14",0
"163","chr1",113456559,113457053,495,"*","Intron (ENST00000307546.14/260425, intron 1 of 20)",1,113391261,113404455,13195,1,"260425","ENST00000477955.1",65298
"164","chr1",113757358,113760285,2928,"*","Promoter",1,113696831,113759486,62656,2,"10745","ENST00000369604.6",0
"165","chr1",113809909,113812398,2490,"*","Promoter",1,113812379,113823496,11118,1,"100287722","ENST00000429398.5",0
"166","chr1",113812557,113813224,668,"*","Promoter",1,113812608,113870159,57552,1,"100287722","ENST00000664434.1",0
"167","chr1",113903742,113905054,1313,"*","Promoter",1,113894194,113904799,10606,2,"10717","ENST00000369569.6",0
"168","chr1",113905257,113906091,835,"*","Promoter",1,113905326,113914086,8761,1,"64858","ENST00000650450.2",0
"169","chr1",113928422,113929684,1263,"*","Promoter",1,113924000,113929318,5319,2,"101928846","ENST00000441071.5",0
"170","chr1",113929744,113931705,1962,"*","Promoter",1,113929755,113973571,43817,1,"204851","ENST00000369561.8",0
"171","chr1",114319489,114319977,489,"*","Distal Intergenic",1,114206427,114262278,55852,2,"107985443","ENST00000420156.2",-57211
"172","chr1",114346099,114346624,526,"*","Distal Intergenic",1,114397608,114399609,2002,2,"51592","ENST00000478032.1",52985
"173","chr1",114476135,114477208,1074,"*","Intron (ENST00000358465.7/51592, intron 1 of 19)",1,114397608,114463236,65629,2,"51592","ENST00000448034.5",-12899
"174","chr1",114508640,114511000,2361,"*","Promoter",1,114397608,114511160,113553,2,"51592","ENST00000369543.6",160
"175","chr1",114511221,114512485,1265,"*","Promoter",1,114392790,114511203,118414,2,"51592","ENST00000358465.7",-18
"176","chr1",114580480,114581682,1203,"*","Promoter",1,114567557,114581615,14059,2,"10286","ENST00000369541.4",0
"177","chr1",114581811,114582402,592,"*","Promoter",1,114567884,114581629,13746,2,"10286","ENST00000485021.1",-182
"178","chr1",114610734,114611521,788,"*","Exon (ENST00000393276.7/163259, exon 6 of 18)",1,114586736,114625325,38590,2,"163259","ENST00000481894.1",13804
"179","chr1",114618417,114619324,908,"*","Exon (ENST00000393276.7/163259, exon 5 of 18)",1,114586736,114625325,38590,2,"163259","ENST00000481894.1",6001
"180","chr1",114668216,114670101,1886,"*","Promoter",1,114582850,114670049,87200,2,"163259","ENST00000393274.6",0
"181","chr1",114670153,114670657,505,"*","Promoter",1,114625698,114670422,44725,2,"163259","ENST00000493549.1",0
"182","chr1",114670830,114671330,501,"*","Promoter",1,114625698,114670422,44725,2,"163259","ENST00000493549.1",-408
"183","chr1",114715366,114717324,1959,"*","Promoter",1,114704469,114716771,12303,2,"4893","ENST00000369535.5",0
"184","chr1",114754848,114758036,3189,"*","Promoter",1,114716913,114757983,41071,2,"7812","ENST00000339438.10",0
"185","chr1",114758108,114758626,519,"*","Promoter",1,114739753,114758676,18924,2,"7812","ENST00000525878.5",50
"186","chr1",114779471,114781180,1710,"*","Promoter",1,114769479,114780685,11207,2,"80143","ENST00000060969.6",0
"187","chr1",11478945,11479451,507,"*","Promoter",1,11479155,11537551,58397,1,"57540","ENST00000294484.7",0
"188","chr1",115089570,115090235,666,"*","Promoter",1,115048011,115089503,41493,2,"10100","ENST00000369516.7",-67
"189","chr1",115168513,115168807,295,"*","Distal Intergenic",1,115099580,115102686,3107,1,"105378916","ENST00000448680.2",68933
"190","chr1",115337464,115338325,862,"*","Promoter",1,115285904,115338256,52353,2,"4803","ENST00000676038.2",0
"191","chr1",115642109,115643703,1595,"*","Promoter",1,115642629,115691854,49226,1,"81839","ENST00000310260.7",0
"192","chr1",1157536,1158126,591,"*","Distal Intergenic",1,1167104,1167198,95,1,"406984","ENST00000384997.3",-8978
"193","chr1",115838960,115840520,1561,"*","Promoter",1,115838052,115840741,2690,2,"4808","ENST00000429731.1",221
"194","chr1",115975125,115976446,1322,"*","Promoter",1,115976513,116070054,93542,1,"55356","ENST00000369503.9",-67
"195","chr1",115976500,115979845,3346,"*","Promoter",1,115976513,116070054,93542,1,"55356","ENST00000369503.9",0
"196","chr1",116152281,116152566,286,"*","Distal Intergenic",1,116164209,116167494,3286,1,"107985190","ENST00000426515.2",-11643
"197","chr1",1162656,1163571,916,"*","Distal Intergenic",1,1167104,1167198,95,1,"406984","ENST00000384997.3",-3533
"198","chr1",116352185,116352500,316,"*","Distal Intergenic",1,116372668,116388155,15488,1,"476","ENST00000418797.5",-20168
"199","chr1",116372318,116373331,1014,"*","Promoter",1,116372668,116388155,15488,1,"476","ENST00000418797.5",0
"200","chr1",116373406,116376493,3088,"*","Promoter",1,116373867,116404772,30906,1,"476","ENST00000537345.5",0
"201","chr1",116376771,116378649,1879,"*","Exon (ENST00000675607.1/84852, exon 4 of 4)",1,116373867,116404772,30906,1,"476","ENST00000537345.5",2904
"202","chr1",116417693,116419220,1528,"*","Promoter",1,116378437,116418607,40171,2,"84852","ENST00000675607.1",0
"203","chr1",11652970,11653510,541,"*","Promoter",1,11650737,11653529,2793,2,"26232","ENST00000475961.1",19
"204","chr1",11653617,11654806,1190,"*","Promoter",1,11648387,11654429,6043,2,"26232","ENST00000354287.5",0
"205","chr1",11654999,11655760,762,"*","Promoter",1,11650547,11655785,5239,2,"26232","ENST00000465901.1",25
"206","chr1",116570000,116571642,1643,"*","Promoter",1,116514534,116571026,56493,2,"965","ENST00000369489.10",0
"207","chr1",11664219,11665034,816,"*","Promoter",1,11664486,11672064,7579,1,"26270","ENST00000474239.1",0
"208","chr1",116646433,116646755,323,"*","Promoter",1,116616264,116646945,30682,2,"3321","ENST00000481589.1",190
"209","chr1",116666179,116667529,1351,"*","Promoter",1,116577220,116666431,89212,2,"3321","ENST00000318837.6",0
"210","chr1",116667997,116668247,251,"*","Promoter",1,116574399,116667755,93357,2,"3321","ENST00000369483.5",-242
"211","chr1",11680200,11681996,1797,"*","Promoter",1,11672523,11681141,8619,2,"10459","ENST00000376664.11",0
"212","chr1",116877695,116879213,1519,"*","Distal Intergenic",1,116909916,116990353,80438,1,"5738","ENST00000393203.3",-30703
"213","chr1",116909237,116910328,1092,"*","Promoter",1,116909916,116990353,80438,1,"5738","ENST00000393203.3",0
"214","chr1",116910465,116912215,1751,"*","Promoter",1,116909916,116990353,80438,1,"5738","ENST00000393203.3",549
"215","chr1",117051404,117052081,678,"*","Intron (ENST00000445523.1/101929099, intron 1 of 3)",1,117025482,117059490,34009,2,"101929099","ENST00000445523.1",7409
"216","chr1",117058729,117061349,2621,"*","Promoter",1,117025482,117059490,34009,2,"101929099","ENST00000445523.1",0
"217","chr1",117121014,117122540,1527,"*","Promoter",1,117111060,117121749,10690,2,"80263","ENST00000256649.9",0
"218","chr1",11735843,11737072,1230,"*","Promoter",1,11736084,11750710,14627,1,"57085","ENST00000376637.7",0
"219","chr1",117365646,117371163,5518,"*","Promoter",1,117367449,117528872,161424,1,"10905","ENST00000356554.7",0
"220","chr1",117605105,117605850,746,"*","Promoter",1,117596832,117605711,8880,2,"100996263","ENST00000440801.5",0
"221","chr1",117605989,117607591,1603,"*","Promoter",1,117606048,117628389,22342,1,"54855","ENST00000369448.4",0
"222","chr1",117734952,117735645,694,"*","Distal Intergenic",1,117606048,117628389,22342,1,"54855","ENST00000369448.4",128904
"223","chr1",117758500,117759061,562,"*","Distal Intergenic",1,117870184,117887733,17550,2,"54834","ENST00000491626.5",128672
"224","chr1",117928122,117931553,3432,"*","Promoter",1,117929720,117941788,12069,1,"10885","ENST00000369441.7",0
"225","chr1",11802112,11803593,1482,"*","Promoter",1,11785730,11803514,17785,2,"4524","ENST00000376583.7",0
"226","chr1",11804995,11805942,948,"*","Promoter",1,11785723,11805413,19691,2,"4524","ENST00000376592.6",0
"227","chr1",11806039,11808467,2429,"*","Promoter",1,11806096,11843143,37048,1,"1185","ENST00000312413.10",0
"228","chr1",118185117,118185646,530,"*","Promoter",1,118185349,118207051,21703,1,"105378930","ENST00000664031.1",0
"229","chr1",118486087,118486367,281,"*","Distal Intergenic",1,118185349,118207051,21703,1,"105378930","ENST00000664031.1",300738
