"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"19","chr1",100896501,100896827,327,"*","Promoter",1,100896090,100981757,85668,1,"148867","ENST00000357650.9",411
"20","chr1",10093200,10093385,186,"*","Intron (ENST00000253251.12/10277, intron 2 of 26)",1,10100861,10103185,2325,1,"10277","ENST00000462658.1",-7476
"21","chr1",101025152,101025845,694,"*","Promoter",1,101025844,101087261,61418,1,"102606465","ENST00000451213.2",0
"22","chr1",101025948,101026418,471,"*","Promoter",1,101025951,101085705,59755,1,"102606465","ENST00000669687.1",0
"23","chr1",101257976,101258485,510,"*","Distal Intergenic",1,101238335,101241308,2974,1,"1901","ENST00000648480.1",19641
"24","chr1",101258767,101259137,371,"*","Distal Intergenic",1,101238335,101241308,2974,1,"1901","ENST00000648480.1",20432
"25","chr1",101312601,101312988,388,"*","Distal Intergenic",1,101323337,101350176,26840,1,"104355286","ENST00000454466.1",-10349
"26","chr1",101526609,101527000,392,"*","Distal Intergenic",1,101639509,101729536,90028,1,"105378872","ENST00000668955.1",-112509
"27","chr1",101828670,101828858,189,"*","Intron (ENST00000370103.9/118427, intron 3 of 5)",1,101803486,101837029,33544,2,"118427","ENST00000536598.1",8171
"28","chr1",102128411,102128623,213,"*","Distal Intergenic",1,101802560,101996926,194367,2,"118427","ENST00000370103.9",-131485
"29","chr1",102332903,102333152,250,"*","Intron (ENST00000447916.1/ENST00000447916.1, intron 4 of 5)",1,101802560,101996926,194367,2,"118427","ENST00000370103.9",-335977
"30","chr1",102339291,102339498,208,"*","Intron (ENST00000447916.1/ENST00000447916.1, intron 4 of 5)",1,101802560,101996926,194367,2,"118427","ENST00000370103.9",-342365
"31","chr1",102420087,102420365,279,"*","Distal Intergenic",1,101802560,101996926,194367,2,"118427","ENST00000370103.9",-423161
"32","chr1",102655204,102655492,289,"*","Distal Intergenic",1,102763322,102853842,90521,2,"112268286","ENST00000414418.1",198350
"33","chr1",102774655,102775185,531,"*","Intron (ENST00000414418.1/112268286, intron 2 of 6)",1,102763322,102853842,90521,2,"112268286","ENST00000414418.1",78657
"34","chr1",103033017,103033229,213,"*","Intron (ENST00000358392.6/1301, intron 4 of 66)",1,102877485,103031213,153729,2,"1301","ENST00000635193.1",-1804
"35","chr1",103044397,103044634,238,"*","Intron (ENST00000358392.6/1301, intron 4 of 66)",1,102877485,103031213,153729,2,"1301","ENST00000635193.1",-13184
"36","chr1",103525155,103525461,307,"*","Promoter",1,103415980,103525504,109525,2,"101928436","ENST00000662345.1",43
"37","chr1",103525669,103526520,852,"*","Promoter",1,103525691,103553343,27653,1,"55599","ENST00000524631.5",0
"38","chr1",104213571,104213859,289,"*","Intron (ENST00000634888.1/100129138, intron 3 of 3)",1,104073851,104125845,51995,1,"100129138","ENST00000634997.1",139720
"39","chr1",10429974,10430295,322,"*","Promoter",1,10430102,10452153,22052,1,"100526739","ENST00000400900.6",0
"40","chr1",10430809,10431474,666,"*","Promoter",1,10431258,10451659,20402,1,"100526739","ENST00000465026.1",0
"41","chr1",104706395,104707099,705,"*","Distal Intergenic",1,104998406,105032365,33960,2,"105378880","ENST00000648518.1",325266
"42","chr1",10474646,10474833,188,"*","Promoter",1,10474950,10630758,155809,1,"5195","ENST00000356607.9",-117
"43","chr1",104851960,104852217,258,"*","Distal Intergenic",1,104998406,105032365,33960,2,"105378880","ENST00000648518.1",180148
"44","chr1",104877577,104877958,382,"*","Distal Intergenic",1,104998406,105032365,33960,2,"105378880","ENST00000648518.1",154407
"45","chr1",104976633,104976826,194,"*","Distal Intergenic",1,104998406,105032365,33960,2,"105378880","ENST00000648518.1",55539
"46","chr1",104989725,104989941,217,"*","Distal Intergenic",1,104998406,105032365,33960,2,"105378880","ENST00000648518.1",42424
"47","chr1",105137949,105138476,528,"*","Distal Intergenic",1,104998406,105032365,33960,2,"105378880","ENST00000648518.1",-105584
"48","chr1",105624648,105625023,376,"*","Distal Intergenic",1,105602062,105618991,16930,2,"101928476","ENST00000654698.1",-5657
"49","chr1",105631836,105632760,925,"*","Distal Intergenic",1,105602062,105618991,16930,2,"101928476","ENST00000654698.1",-12845
"50","chr1",105636275,105636485,211,"*","Distal Intergenic",1,105602062,105618991,16930,2,"101928476","ENST00000654698.1",-17284
"51","chr1",105732149,105732651,503,"*","Distal Intergenic",1,105602062,105618991,16930,2,"101928476","ENST00000654698.1",-113158
"52","chr1",106003429,106003666,238,"*","Intron (ENST00000635570.1/105378886, intron 3 of 7)",1,105927624,106023212,95589,2,"105378884","ENST00000429080.1",19546
"53","chr1",106492888,106493071,184,"*","Distal Intergenic",1,106818224,106851312,33089,1,"105378889","ENST00000659929.1",-325153
"54","chr1",107016517,107016766,250,"*","Distal Intergenic",1,107056674,107059294,2621,1,"55170","ENST00000370078.2",-39908
"55","chr1",107052622,107053009,388,"*","Distal Intergenic",1,107056674,107059294,2621,1,"55170","ENST00000370078.2",-3665
"56","chr1",107056257,107057043,787,"*","Promoter",1,107056674,107059294,2621,1,"55170","ENST00000370078.2",0
"57","chr1",107499452,107499810,359,"*","Distal Intergenic",1,107596295,107673649,77355,2,"10451","ENST00000529033.5",173839
"58","chr1",107514073,107514459,387,"*","Distal Intergenic",1,107596295,107673649,77355,2,"10451","ENST00000529033.5",159190
"59","chr1",107561799,107561976,178,"*","Distal Intergenic",1,107596295,107673649,77355,2,"10451","ENST00000529033.5",111673
"60","chr1",107660383,107660672,290,"*","Intron (ENST00000370056.9/10451, intron 19 of 26)",1,107596295,107673649,77355,2,"10451","ENST00000529033.5",12977
"61","chr1",107690448,107690894,447,"*","Intron (ENST00000370056.9/10451, intron 17 of 26)",1,107609814,107688528,78715,2,"10451","ENST00000479977.6",-1920
"62","chr1",107721536,107721973,438,"*","Intron (ENST00000370056.9/10451, intron 15 of 26)",1,107617584,107749508,131925,2,"10451","ENST00000529809.5",27535
"63","chr1",108071394,108071628,235,"*","Promoter",1,108072371,108074493,2123,1,"107985124","ENST00000451023.1",-743
"64","chr1",108200001,108200181,181,"*","Promoter",1,108134820,108200279,65460,2,"29957","ENST00000264128.13",98
"65","chr1",108200501,108201045,545,"*","Promoter",1,108134043,108200343,66301,2,"29957","ENST00000565488.6",-158
"66","chr1",108209304,108209646,343,"*","Distal Intergenic",1,108134043,108200343,66301,2,"29957","ENST00000565488.6",-8961
"67","chr1",108559349,108559946,598,"*","Promoter",1,108560089,108644900,84812,1,"284611","ENST00000405454.1",-143
"68","chr1",108560409,108560839,431,"*","Promoter",1,108560100,108639322,79223,1,"284611","ENST00000370035.8",309
"69","chr1",108560902,108561248,347,"*","Promoter",1,108560100,108639322,79223,1,"284611","ENST00000370035.8",802
"70","chr1",108584453,108584758,306,"*","Intron (ENST00000405454.1/284611, intron 1 of 10)",1,108560100,108639322,79223,1,"284611","ENST00000370035.8",24353
"71","chr1",108642675,108642907,233,"*","Intron (ENST00000405454.1/284611, intron 10 of 10)",1,108650224,108651445,1222,2,"113802","ENST00000483729.1",8538
"72","chr1",108644932,108645253,322,"*","Downstream (<=300bp)",1,108650224,108651445,1222,2,"113802","ENST00000483729.1",6192
"73","chr1",108645352,108646375,1024,"*","Distal Intergenic",1,108650224,108651445,1222,2,"113802","ENST00000483729.1",5070
"74","chr1",108646800,108647692,893,"*","Distal Intergenic",1,108650224,108651445,1222,2,"113802","ENST00000483729.1",3753
"75","chr1",108691587,108692231,645,"*","Promoter",1,108692310,108702928,10619,1,"55119","ENST00000370025.9",-79
"76","chr1",108737820,108738257,438,"*","Intron (ENST00000370017.9/163479, intron 11 of 12)",1,108746674,108757005,10332,1,"6814","ENST00000483586.5",-8417
"77","chr1",108743246,108743503,258,"*","Distal Intergenic",1,108746674,108757005,10332,1,"6814","ENST00000483586.5",-3171
"78","chr1",108746089,108746460,372,"*","Promoter",1,108746674,108757005,10332,1,"6814","ENST00000483586.5",-214
"79","chr1",108816750,108817355,606,"*","Promoter",1,108815898,108817454,1557,2,"254268","ENST00000466413.1",99
"80","chr1",108845563,108846075,513,"*","Intron (ENST00000370001.8/254268, intron 5 of 15)",1,108823057,108852717,29661,2,"254268","ENST00000369994.5",6642
"81","chr1",108876605,108876871,267,"*","Promoter",1,108876960,108903759,26800,1,"29899","ENST00000675829.1",-89
"82","chr1",108885126,108885321,196,"*","Promoter",1,108885475,108891064,5590,1,"29899","ENST00000674663.1",-154
"83","chr1",109042360,109042886,527,"*","Promoter",1,108970214,109042113,71900,2,"22911","ENST00000369965.8",-247
"84","chr1",109060894,109061094,201,"*","Distal Intergenic",1,109064140,109076003,11864,2,"6884","ENST00000338366.6",14909
"85","chr1",109075573,109075999,427,"*","Promoter",1,109064140,109076003,11864,2,"6884","ENST00000338366.6",4
"86","chr1",109076135,109076402,268,"*","Promoter",1,109064463,109076012,11550,2,"6884","ENST00000692048.1",-123
"87","chr1",109077806,109078142,337,"*","Distal Intergenic",1,109064463,109076012,11550,2,"6884","ENST00000692048.1",-1794
"88","chr1",109078275,109078750,476,"*","Distal Intergenic",1,109064463,109076012,11550,2,"6884","ENST00000692048.1",-2263
"89","chr1",109079994,109080638,645,"*","Distal Intergenic",1,109064463,109076012,11550,2,"6884","ENST00000692048.1",-3982
"90","chr1",109084015,109084373,359,"*","Distal Intergenic",1,109090764,109096934,6171,1,"56900","ENST00000338272.9",-6391
"91","chr1",109084818,109085406,589,"*","Distal Intergenic",1,109090764,109096934,6171,1,"56900","ENST00000338272.9",-5358
"92","chr1",109090173,109090679,507,"*","Promoter",1,109090764,109096934,6171,1,"56900","ENST00000338272.9",-85
"93","chr1",109091049,109091446,398,"*","Promoter",1,109090806,109093776,2971,1,"56900","ENST00000473828.1",243
"94","chr1",109134444,109135169,726,"*","Intron (ENST00000533147.5/57535, intron 2 of 2)",1,109114173,109191605,77433,1,"57535","ENST00000490758.6",20271
"95","chr1",109136139,109136501,363,"*","Intron (ENST00000533147.5/57535, intron 2 of 2)",1,109114173,109191605,77433,1,"57535","ENST00000490758.6",21966
"96","chr1",109150320,109150654,335,"*","Intron (ENST00000533147.5/57535, intron 2 of 2)",1,109161606,109164626,3021,1,"57535","ENST00000533374.1",-10952
"97","chr1",109151138,109151743,606,"*","Intron (ENST00000533147.5/57535, intron 2 of 2)",1,109161606,109164626,3021,1,"57535","ENST00000533374.1",-9863
"98","chr1",109186391,109186856,466,"*","Promoter",1,109186549,109203231,16683,1,"57535","ENST00000369938.5",0
"99","chr1",109209245,109209814,570,"*","Distal Intergenic",1,109213918,109238182,24265,1,"6301","ENST00000234677.7",-4104
"100","chr1",109213299,109213776,478,"*","Promoter",1,109213918,109238182,24265,1,"6301","ENST00000234677.7",-142
"101","chr1",109283532,109283892,361,"*","Promoter",1,109279565,109283186,3622,2,"84722","ENST00000409138.6",-346
"102","chr1",109398237,109398830,594,"*","Promoter",1,109309575,109397918,88344,2,"6272","ENST00000256637.8",-319
"103","chr1",109483515,109483780,266,"*","Promoter",1,109483479,109492704,9226,1,"127002","ENST00000463678.5",36
"104","chr1",109484296,109484591,296,"*","Promoter",1,109483954,109492777,8824,1,"127002","ENST00000684472.1",342
"105","chr1",109493493,109493927,435,"*","Promoter",1,109494052,109496272,2221,1,"284613","ENST00000393709.3",-125
"106","chr1",109532495,109532865,371,"*","Distal Intergenic",1,109539872,109545844,5973,1,"83873","ENST00000404129.6",-7007
"107","chr1",109546533,109547109,577,"*","3' UTR",1,109548615,109600195,51581,1,"2773","ENST00000369851.7",-1506
"108","chr1",109615809,109616307,499,"*","Promoter",1,109616104,109631152,15049,1,"271","ENST00000531734.6",0
"109","chr1",109618633,109619691,1059,"*","Promoter",1,109619504,109630406,10903,1,"271","ENST00000655992.1",0
"110","chr1",109643542,109643870,329,"*","Distal Intergenic",1,109656099,109661700,5602,1,"2948","ENST00000369836.9",-12229
"111","chr1",109655565,109655978,414,"*","Promoter",1,109656099,109661700,5602,1,"2948","ENST00000369836.9",-121
"112","chr1",109667403,109667843,441,"*","Promoter",1,109668022,109683997,15976,1,"2946","ENST00000442650.5",-179
"113","chr1",109740468,109741282,815,"*","Promoter",1,109733932,109740516,6585,2,"2947","ENST00000256594.7",0
"114","chr1",10975979,10976221,243,"*","Promoter",1,10946730,10976215,29486,2,"148345","ENST00000520253.1",0
"115","chr1",109789345,109789711,367,"*","Distal Intergenic",1,109750081,109764027,13947,2,"79574","ENST00000369805.7",-25318
"116","chr1",109791095,109791469,375,"*","Distal Intergenic",1,109750081,109764027,13947,2,"79574","ENST00000369805.7",-27068
"117","chr1",109811978,109812211,234,"*","Distal Intergenic",1,109828355,109871436,43082,1,"107985167","ENST00000453347.1",-16144
"118","chr1",109824097,109824584,488,"*","Distal Intergenic",1,109828355,109871436,43082,1,"107985167","ENST00000453347.1",-3771
"119","chr1",109941171,109941619,449,"*","Distal Intergenic",1,109915657,109922549,6893,1,"1435","ENST00000526001.1",25514
"120","chr1",109947684,109948230,547,"*","Distal Intergenic",1,109915657,109922549,6893,1,"1435","ENST00000526001.1",32027
"121","chr1",109983589,109984533,945,"*","Promoter",1,109984765,110023741,38977,1,"10768","ENST00000393614.8",-232
"122","chr1",110029515,110029702,188,"*","Distal Intergenic",1,110031577,110054639,23063,1,"85369","ENST00000369796.5",-1875
"123","chr1",110030551,110030854,304,"*","Promoter",1,110031577,110054639,23063,1,"85369","ENST00000369796.5",-723
"124","chr1",110033330,110034489,1160,"*","Promoter",1,110034624,110054641,20018,1,"85369","ENST00000369795.8",-135
"125","chr1",11011899,11012270,372,"*","Promoter",1,11012344,11020489,8146,1,"23435","ENST00000473118.5",-74
"126","chr1",11012391,11012650,260,"*","Promoter",1,11012424,11023609,11186,1,"23435","ENST00000639083.1",0
"127","chr1",110312787,110313182,396,"*","Intron (ENST00000449169.1/440600, intron 2 of 3)",1,110338506,110346673,8168,1,"64783","ENST00000652747.1",-25324
"128","chr1",110332816,110333109,294,"*","Intron (ENST00000449169.1/440600, intron 1 of 3)",1,110338506,110346673,8168,1,"64783","ENST00000652747.1",-5397
"129","chr1",110338623,110338826,204,"*","Promoter",1,110338506,110346673,8168,1,"64783","ENST00000652747.1",117
"130","chr1",110338929,110339197,269,"*","Promoter",1,110286375,110339171,52797,2,"440600","ENST00000449169.1",0
"131","chr1",110407787,110408231,445,"*","Promoter",1,110407805,110416274,8470,1,"101410535","ENST00000609512.6",0
"132","chr1",110964245,110964840,596,"*","Promoter",1,110947222,110963965,16744,2,"55791","ENST00000485275.2",-280
"133","chr1",11100036,11100336,301,"*","Promoter",1,11066618,11099869,33252,2,"5394","ENST00000376936.9",-167
"134","chr1",11101755,11102055,301,"*","Exon (ENST00000435388.3/105376736, exon 2 of 2)",1,11066618,11099869,33252,2,"5394","ENST00000376936.9",-1886
"135","chr1",111044524,111044853,330,"*","Distal Intergenic",1,111118560,111120596,2037,2,"128338","ENST00000477588.5",75743
"136","chr1",111045388,111045805,418,"*","Distal Intergenic",1,111118560,111120596,2037,2,"128338","ENST00000477588.5",74791
"137","chr1",111139391,111139754,364,"*","Promoter",1,111139479,111184816,45338,1,"10390","ENST00000700750.1",0
"138","chr1",111201281,111201864,584,"*","Promoter",1,111200771,111243439,42669,1,"1117","ENST00000445067.6",510
"139","chr1",111222488,111223045,558,"*","Intron (ENST00000445067.6/1117, intron 1 of 12)",1,111227016,111236080,9065,1,"1117","ENST00000528451.5",-3971
"140","chr1",111223179,111223717,539,"*","Intron (ENST00000445067.6/1117, intron 1 of 12)",1,111227016,111236080,9065,1,"1117","ENST00000528451.5",-3299
"141","chr1",111228326,111228573,248,"*","Promoter",1,111227713,111243440,15728,1,"1117","ENST00000369748.9",613
"142","chr1",111270327,111270579,253,"*","Distal Intergenic",1,111280059,111286108,6050,1,"149620","ENST00000369743.8",-9480
"143","chr1",111346124,111346469,346,"*","Promoter",1,111346600,111353013,6414,1,"128344","ENST00000484512.1",-131
"144","chr1",111507400,111507896,497,"*","Intron (ENST00000369717.8/57413, intron 1 of 5)",1,111483348,111503633,20286,2,"57413","ENST00000369716.9",-3767
"145","chr1",111507952,111508332,381,"*","Intron (ENST00000369717.8/57413, intron 1 of 5)",1,111483348,111503633,20286,2,"57413","ENST00000369716.9",-4319
"146","chr1",111508374,111508777,404,"*","Intron (ENST00000369717.8/57413, intron 1 of 5)",1,111483348,111503633,20286,2,"57413","ENST00000369716.9",-4741
"147","chr1",111516720,111516982,263,"*","Intron (ENST00000369717.8/57413, intron 1 of 5)",1,111483348,111503633,20286,2,"57413","ENST00000369716.9",-13087
"148","chr1",111535608,111535918,311,"*","Intron (ENST00000369717.8/57413, intron 1 of 5)",1,111542218,111713113,170896,1,"5906","ENST00000356415.5",-6300
"149","chr1",111543383,111543689,307,"*","Intron (ENST00000356415.5/5906, intron 1 of 7)",1,111542218,111713113,170896,1,"5906","ENST00000356415.5",1165
"150","chr1",111552233,111552560,328,"*","Intron (ENST00000356415.5/5906, intron 1 of 7)",1,111542218,111713113,170896,1,"5906","ENST00000356415.5",10015
"151","chr1",111553498,111553722,225,"*","Intron (ENST00000356415.5/5906, intron 1 of 7)",1,111483569,111563934,80366,2,"57413","ENST00000443498.5",10212
"152","chr1",111592876,111593162,287,"*","Intron (ENST00000356415.5/5906, intron 1 of 7)",1,111599655,111608318,8664,2,"100129269","ENST00000450155.5",15156
"153","chr1",111619050,111619644,595,"*","Promoter",1,111619777,111716668,96892,1,"5906","ENST00000687939.1",-133
"154","chr1",111755196,111755541,346,"*","Promoter",1,111745299,111755509,10211,2,"101928718","ENST00000412270.1",0
"155","chr1",112389588,112390185,598,"*","Distal Intergenic",1,112396214,112461164,64951,1,"55917","ENST00000271277.11",-6029
"156","chr1",112390682,112391756,1075,"*","Distal Intergenic",1,112396214,112461164,64951,1,"55917","ENST00000271277.11",-4458
"157","chr1",112393561,112393824,264,"*","Distal Intergenic",1,112396214,112461164,64951,1,"55917","ENST00000271277.11",-2390
"158","chr1",112394123,112394740,618,"*","Distal Intergenic",1,112396214,112461164,64951,1,"55917","ENST00000271277.11",-1474
"159","chr1",112395376,112396022,647,"*","Promoter",1,112396214,112461164,64951,1,"55917","ENST00000271277.11",-192
"160","chr1",112396241,112396775,535,"*","Promoter",1,112396519,112456306,59788,1,"55917","ENST00000441739.1",0
"161","chr1",112707561,112707989,429,"*","Promoter",1,112701131,112707434,6304,2,"389","ENST00000369642.7",-127
"162","chr1",112716037,112716393,357,"*","Promoter",1,112709998,112715332,5335,2,"333926","ENST00000309276.11",-705
"163","chr1",112762009,112762363,355,"*","Distal Intergenic",1,112720419,112727235,6817,1,"284467","ENST00000369630.7",41590
"164","chr1",112881734,112881969,236,"*","Distal Intergenic",1,112820174,112850643,30470,2,"100996702","ENST00000401018.5",-31091
"165","chr1",112957717,112957923,207,"*","Promoter",1,112911847,112957593,45747,2,"6566","ENST00000679803.1",-124
"166","chr1",113042896,113043179,284,"*","Intron (ENST00000627431.2/100506392, intron 5 of 5)",1,113011687,113073113,61427,2,"100996251","ENST00000421157.2",29934
"167","chr1",113053674,113053898,225,"*","Intron (ENST00000421157.2/100996251, intron 1 of 2)",1,113011687,113073113,61427,2,"100996251","ENST00000421157.2",19215
"168","chr1",113072169,113072618,450,"*","Promoter",1,113011687,113073113,61427,2,"100996251","ENST00000421157.2",495
"169","chr1",113072699,113073068,370,"*","Promoter",1,113011687,113073113,61427,2,"100996251","ENST00000421157.2",45
"170","chr1",113140715,113141567,853,"*","Distal Intergenic",1,113103201,113124997,21797,1,"9860","ENST00000466161.1",37514
"171","chr1",113146376,113147036,661,"*","Distal Intergenic",1,113103201,113124997,21797,1,"9860","ENST00000466161.1",43175
"172","chr1",113375878,113376289,412,"*","Distal Intergenic",1,113390515,113685923,295409,1,"260425","ENST00000307546.14",-14226
"173","chr1",113388871,113390005,1135,"*","Promoter",1,113390515,113685923,295409,1,"260425","ENST00000307546.14",-510
"174","chr1",113757526,113758052,527,"*","Exon (ENST00000369604.6/10745, exon 3 of 19)",1,113697202,113759155,61954,2,"10745","ENST00000393357.6",1103
"175","chr1",113758235,113758933,699,"*","Promoter",1,113697202,113759155,61954,2,"10745","ENST00000393357.6",222
"176","chr1",113759514,113760125,612,"*","Promoter",1,113749522,113759489,9968,2,"10745","ENST00000493212.1",-25
"177","chr1",113865097,113865560,464,"*","Intron (ENST00000664434.1/100287722, intron 5 of 5)",1,113832947,113871664,38718,2,"26191","ENST00000484147.5",6104
"178","chr1",113903976,113904833,858,"*","Promoter",1,113894194,113904799,10606,2,"10717","ENST00000369569.6",0
"179","chr1",113905351,113906049,699,"*","Promoter",1,113905409,113914072,8664,1,"64858","ENST00000466480.2",0
"180","chr1",113927879,113929496,1618,"*","Promoter",1,113924000,113929318,5319,2,"101928846","ENST00000441071.5",0
"181","chr1",114345700,114346077,378,"*","Distal Intergenic",1,114397608,114399609,2002,2,"51592","ENST00000478032.1",53532
"182","chr1",114346276,114346612,337,"*","Distal Intergenic",1,114397608,114399609,2002,2,"51592","ENST00000478032.1",52997
"183","chr1",114346797,114347223,427,"*","Distal Intergenic",1,114397608,114399609,2002,2,"51592","ENST00000478032.1",52386
"184","chr1",114511326,114511594,269,"*","Promoter",1,114392790,114511203,118414,2,"51592","ENST00000358465.7",-123
"185","chr1",114514604,114515073,470,"*","Distal Intergenic",1,114392790,114511203,118414,2,"51592","ENST00000358465.7",-3401
"186","chr1",114581266,114582074,809,"*","Promoter",1,114567557,114581615,14059,2,"10286","ENST00000369541.4",0
"187","chr1",114657550,114657783,234,"*","Intron (ENST00000393276.7/163259, intron 1 of 17)",1,114582850,114670049,87200,2,"163259","ENST00000393274.6",12266
"188","chr1",114670233,114670674,442,"*","Promoter",1,114625698,114670422,44725,2,"163259","ENST00000493549.1",0
"189","chr1",114684341,114684630,290,"*","Promoter",1,114673187,114684489,11303,2,"270","ENST00000639077.1",0
"190","chr1",114716471,114716723,253,"*","Promoter",1,114704469,114716771,12303,2,"4893","ENST00000369535.5",48
"191","chr1",114758155,114759189,1035,"*","Promoter",1,114739753,114758676,18924,2,"7812","ENST00000525878.5",0
"192","chr1",114780052,114781111,1060,"*","Promoter",1,114769479,114780685,11207,2,"80143","ENST00000060969.6",0
"193","chr1",114833022,114833551,530,"*","Distal Intergenic",1,114854863,114995370,140508,1,"6847","ENST00000369522.8",-21312
"194","chr1",114880596,114880827,232,"*","Intron (ENST00000369522.8/6847, intron 12 of 31)",1,114859688,114863110,3423,1,"6847","ENST00000468191.1",20908
"195","chr1",115091986,115092163,178,"*","Distal Intergenic",1,115048011,115089503,41493,2,"10100","ENST00000369516.7",-2483
"196","chr1",115098726,115099334,609,"*","Promoter",1,115099580,115102686,3107,1,"105378916","ENST00000448680.2",-246
"197","chr1",115640957,115641821,865,"*","Promoter",1,115641970,115698221,56252,1,"81839","ENST00000355485.7",-149
"198","chr1",115727485,115728015,531,"*","Intron (ENST00000261448.6/845, intron 5 of 10)",1,115727025,115732927,5903,2,"845","ENST00000488931.1",4912
"199","chr1",115771633,115772033,401,"*","Distal Intergenic",1,115700021,115768714,68694,2,"845","ENST00000261448.6",-2919
"200","chr1",115975796,115976337,542,"*","Promoter",1,115976513,116070054,93542,1,"55356","ENST00000369503.9",-176
"201","chr1",116103864,116104160,297,"*","Distal Intergenic",1,116111399,116138149,26751,1,"126868","ENST00000369500.4",-7239
"202","chr1",116110080,116111988,1909,"*","Promoter",1,116111399,116138149,26751,1,"126868","ENST00000369500.4",0
"203","chr1",116112412,116112760,349,"*","Promoter",1,116111854,116138149,26296,1,"126868","ENST00000683341.1",558
"204","chr1",116138904,116139198,295,"*","Distal Intergenic",1,116123873,116128247,4375,1,"126868","ENST00000464946.1",15031
"205","chr1",116163993,116164266,274,"*","Promoter",1,116164209,116167494,3286,1,"107985190","ENST00000426515.2",0
"206","chr1",116334716,116335128,413,"*","Distal Intergenic",1,116289237,116297621,8385,2,"105378920","ENST00000660713.1",-37095
"207","chr1",116337200,116337762,563,"*","Distal Intergenic",1,116372668,116388155,15488,1,"476","ENST00000418797.5",-34906
"208","chr1",116367406,116367713,308,"*","Distal Intergenic",1,116372668,116388155,15488,1,"476","ENST00000418797.5",-4955
"209","chr1",116418854,116419193,340,"*","Promoter",1,116390571,116418641,28071,2,"84852","ENST00000675524.1",-213
"210","chr1",116420393,116420881,489,"*","Promoter",1,116400220,116421301,21082,2,"84852","ENST00000675545.1",420
"211","chr1",116428753,116429115,363,"*","Exon (ENST00000449303.2/ENST00000449303.2, exon 2 of 2)",1,116400220,116421301,21082,2,"84852","ENST00000675545.1",-7452
"212","chr1",116433398,116434531,1134,"*","Intron (ENST00000423907.5/101929023, intron 2 of 3)",1,116400220,116421301,21082,2,"84852","ENST00000675545.1",-12097
"213","chr1",116460364,116460656,293,"*","Intron (ENST00000423907.5/101929023, intron 2 of 3)",1,116453034,116466486,13453,2,"101929023","ENST00000437308.6",5830
"214","chr1",116460907,116461271,365,"*","Intron (ENST00000423907.5/101929023, intron 2 of 3)",1,116453034,116466486,13453,2,"101929023","ENST00000437308.6",5215
"215","chr1",116570055,116570385,331,"*","Promoter",1,116514739,116570984,56246,2,"965","ENST00000464088.5",599
"216","chr1",116879194,116879504,311,"*","Distal Intergenic",1,116909916,116990353,80438,1,"5738","ENST00000393203.3",-30412
"217","chr1",117005434,117005783,350,"*","Intron (ENST00000256652.8/9398, intron 1 of 8)",1,117001812,117036417,34606,1,"9398","ENST00000369470.1",3622
